time,n.risk,n.event,n.censor,est,std.error,ucl,lcl,Method,Cancer,Age,Gender
0.79726,97790,12,32,0.96597,0.00058,0.96706,0.96488,Observed,BreastCancer,All,Both
0.8,97746,6,44,0.96591,0.00058,0.967,0.96482,Observed,BreastCancer,All,Both
0.80274,97696,10,37,0.96581,0.00058,0.9669,0.96472,Observed,BreastCancer,All,Both
0.80548,97649,13,29,0.96568,0.00058,0.96678,0.96459,Observed,BreastCancer,All,Both
0.80822,97607,10,38,0.96558,0.00058,0.96668,0.96449,Observed,BreastCancer,All,Both
0.81096,97559,7,3,0.96551,0.00058,0.96661,0.96442,Observed,BreastCancer,All,Both
0.8137,97549,13,10,0.96539,0.00058,0.96649,0.96429,Observed,BreastCancer,All,Both
0.81644,97526,10,49,0.96529,0.00058,0.96639,0.96419,Observed,BreastCancer,All,Both
0.81918,97467,11,35,0.96518,0.00058,0.96628,0.96408,Observed,BreastCancer,All,Both
0.82192,97421,11,28,0.96507,0.00058,0.96617,0.96396,Observed,BreastCancer,All,Both
0.82466,97382,11,32,0.96496,0.00059,0.96607,0.96385,Observed,BreastCancer,All,Both
0.8274,97339,11,29,0.96485,0.00059,0.96596,0.96374,Observed,BreastCancer,All,Both
0.83014,97299,8,4,0.96477,0.00059,0.96588,0.96366,Observed,BreastCancer,All,Both
0.83288,97287,12,9,0.96465,0.00059,0.96576,0.96354,Observed,BreastCancer,All,Both
0.83562,97266,11,28,0.96454,0.00059,0.96566,0.96343,Observed,BreastCancer,All,Both
0.83836,97227,8,42,0.96446,0.00059,0.96558,0.96335,Observed,BreastCancer,All,Both
0.8411,97177,7,43,0.96439,0.00059,0.96551,0.96328,Observed,BreastCancer,All,Both
0.84384,97127,9,40,0.96431,0.00059,0.96542,0.96319,Observed,BreastCancer,All,Both
0.84658,97078,13,41,0.96418,0.00059,0.9653,0.96306,Observed,BreastCancer,All,Both
0.84932,97024,11,7,0.96407,0.00059,0.96519,0.96295,Observed,BreastCancer,All,Both
0.85205,97006,10,8,0.96397,0.00059,0.96509,0.96285,Observed,BreastCancer,All,Both
0.85479,96988,11,45,0.96386,0.0006,0.96498,0.96273,Observed,BreastCancer,All,Both
0.85753,96932,11,34,0.96375,0.0006,0.96488,0.96262,Observed,BreastCancer,All,Both
0.86027,96887,8,42,0.96367,0.0006,0.9648,0.96254,Observed,BreastCancer,All,Both
0.86301,96837,15,33,0.96352,0.0006,0.96465,0.96239,Observed,BreastCancer,All,Both
0.86575,96789,18,33,0.96334,0.0006,0.96447,0.96221,Observed,BreastCancer,All,Both
0.86849,96738,5,8,0.96329,0.0006,0.96442,0.96216,Observed,BreastCancer,All,Both
0.87123,96725,13,7,0.96316,0.0006,0.9643,0.96203,Observed,BreastCancer,All,Both
0.87397,96705,11,33,0.96305,0.0006,0.96419,0.96192,Observed,BreastCancer,All,Both
0.87671,96661,9,43,0.96296,0.0006,0.9641,0.96182,Observed,BreastCancer,All,Both
0.87945,96609,10,35,0.96286,0.0006,0.964,0.96172,Observed,BreastCancer,All,Both
0.88219,96564,10,34,0.96276,0.0006,0.9639,0.96162,Observed,BreastCancer,All,Both
0.88493,96520,13,28,0.96263,0.00061,0.96378,0.96149,Observed,BreastCancer,All,Both
0.88767,96479,10,4,0.96253,0.00061,0.96368,0.96139,Observed,BreastCancer,All,Both
0.89041,96465,11,6,0.96242,0.00061,0.96357,0.96128,Observed,BreastCancer,All,Both
0.89315,96448,10,46,0.96232,0.00061,0.96347,0.96118,Observed,BreastCancer,All,Both
0.89589,96392,8,48,0.96224,0.00061,0.96339,0.96109,Observed,BreastCancer,All,Both
0.89863,96336,13,34,0.96211,0.00061,0.96327,0.96096,Observed,BreastCancer,All,Both
0.90137,96289,11,33,0.962,0.00061,0.96316,0.96085,Observed,BreastCancer,All,Both
0.90411,96245,9,32,0.96191,0.00061,0.96307,0.96076,Observed,BreastCancer,All,Both
0.90685,96204,15,10,0.96176,0.00061,0.96292,0.96061,Observed,BreastCancer,All,Both
0.90959,96179,8,4,0.96168,0.00061,0.96284,0.96053,Observed,BreastCancer,All,Both
0.91233,96167,9,38,0.96159,0.00062,0.96275,0.96044,Observed,BreastCancer,All,Both
0.91507,96120,17,37,0.96142,0.00062,0.96259,0.96026,Observed,BreastCancer,All,Both
0.91781,96066,8,44,0.96134,0.00062,0.96251,0.96018,Observed,BreastCancer,All,Both
0.92055,96014,17,36,0.96117,0.00062,0.96234,0.96001,Observed,BreastCancer,All,Both
0.92329,95961,10,40,0.96107,0.00062,0.96224,0.95991,Observed,BreastCancer,All,Both
0.92603,95911,8,10,0.96099,0.00062,0.96216,0.95983,Observed,BreastCancer,All,Both
0.92877,95893,13,13,0.96086,0.00062,0.96203,0.95969,Observed,BreastCancer,All,Both
0.93151,95867,2,42,0.96084,0.00062,0.96201,0.95967,Observed,BreastCancer,All,Both
0.93425,95823,4,41,0.9608,0.00062,0.96198,0.95963,Observed,BreastCancer,All,Both
0.93699,95778,15,39,0.96065,0.00062,0.96183,0.95948,Observed,BreastCancer,All,Both
0.93973,95724,6,39,0.96059,0.00062,0.96177,0.95942,Observed,BreastCancer,All,Both
0.94247,95679,16,33,0.96043,0.00063,0.96161,0.95925,Observed,BreastCancer,All,Both
0.94521,95630,7,3,0.96036,0.00063,0.96154,0.95918,Observed,BreastCancer,All,Both
0.94795,95620,10,5,0.96026,0.00063,0.96144,0.95908,Observed,BreastCancer,All,Both
0.95068,95605,13,35,0.96013,0.00063,0.96131,0.95895,Observed,BreastCancer,All,Both
0.95342,95557,7,40,0.96006,0.00063,0.96124,0.95888,Observed,BreastCancer,All,Both
0.95616,95510,16,32,0.9599,0.00063,0.96109,0.95871,Observed,BreastCancer,All,Both
0.9589,95462,8,38,0.95982,0.00063,0.96101,0.95863,Observed,BreastCancer,All,Both
0.96164,95416,7,37,0.95975,0.00063,0.96094,0.95856,Observed,BreastCancer,All,Both
0.96438,95372,9,8,0.95966,0.00063,0.96085,0.95847,Observed,BreastCancer,All,Both
0.96712,95355,10,9,0.95956,0.00063,0.96075,0.95837,Observed,BreastCancer,All,Both
0.96986,95336,8,36,0.95948,0.00063,0.96067,0.95829,Observed,BreastCancer,All,Both
0.9726,95292,9,45,0.95939,0.00063,0.96058,0.95819,Observed,BreastCancer,All,Both
0.97534,95238,16,41,0.95922,0.00064,0.96042,0.95803,Observed,BreastCancer,All,Both
0.97808,95181,13,42,0.95909,0.00064,0.96029,0.9579,Observed,BreastCancer,All,Both
0.98082,95126,7,37,0.95902,0.00064,0.96022,0.95783,Observed,BreastCancer,All,Both
0.98356,95082,11,8,0.95891,0.00064,0.96011,0.95771,Observed,BreastCancer,All,Both
0.9863,95063,7,10,0.95884,0.00064,0.96004,0.95764,Observed,BreastCancer,All,Both
0.98904,95046,10,33,0.95874,0.00064,0.95994,0.95754,Observed,BreastCancer,All,Both
0.99178,95003,9,42,0.95865,0.00064,0.95985,0.95745,Observed,BreastCancer,All,Both
0.99452,94952,13,42,0.95852,0.00064,0.95973,0.95731,Observed,BreastCancer,All,Both
0.99726,94897,11,31,0.95841,0.00064,0.95962,0.9572,Observed,BreastCancer,All,Both
1,94855,8,16,0.95833,0.00064,0.95954,0.95712,Observed,BreastCancer,All,Both
1.00274,94831,9,6,0.95824,0.00064,0.95945,0.95703,Observed,BreastCancer,All,Both
1.00548,94816,10,10,0.95813,0.00065,0.95935,0.95692,Observed,BreastCancer,All,Both
1.00822,94796,10,26,0.95803,0.00065,0.95925,0.95682,Observed,BreastCancer,All,Both
1.01096,94760,10,38,0.95793,0.00065,0.95915,0.95672,Observed,BreastCancer,All,Both
1.0137,94712,16,29,0.95777,0.00065,0.95899,0.95655,Observed,BreastCancer,All,Both
1.01644,94667,8,14,0.95769,0.00065,0.95891,0.95647,Observed,BreastCancer,All,Both
1.01918,94645,16,8,0.95753,0.00065,0.95875,0.95631,Observed,BreastCancer,All,Both
1.02192,94621,9,6,0.95744,0.00065,0.95866,0.95622,Observed,BreastCancer,All,Both
1.02466,94606,10,10,0.95734,0.00065,0.95856,0.95611,Observed,BreastCancer,All,Both
1.0274,94586,11,47,0.95722,0.00065,0.95845,0.956,Observed,BreastCancer,All,Both
1.03014,94528,10,42,0.95712,0.00065,0.95835,0.9559,Observed,BreastCancer,All,Both
1.03288,94476,8,46,0.95704,0.00065,0.95827,0.95582,Observed,BreastCancer,All,Both
1.03562,94422,14,38,0.9569,0.00066,0.95813,0.95567,Observed,BreastCancer,All,Both
1.03836,94370,11,36,0.95679,0.00066,0.95802,0.95556,Observed,BreastCancer,All,Both
1.0411,94323,5,5,0.95674,0.00066,0.95797,0.95551,Observed,BreastCancer,All,Both
1.04384,94313,8,8,0.95666,0.00066,0.95789,0.95542,Observed,BreastCancer,All,Both
1.04658,94297,7,41,0.95659,0.00066,0.95782,0.95535,Observed,BreastCancer,All,Both
1.04932,94249,11,48,0.95647,0.00066,0.95771,0.95524,Observed,BreastCancer,All,Both
1.05205,94190,8,37,0.95639,0.00066,0.95763,0.95516,Observed,BreastCancer,All,Both
1.05479,94145,5,45,0.95634,0.00066,0.95758,0.9551,Observed,BreastCancer,All,Both
1.05753,94095,13,30,0.95621,0.00066,0.95745,0.95497,Observed,BreastCancer,All,Both
1.06027,94052,9,9,0.95612,0.00066,0.95736,0.95488,Observed,BreastCancer,All,Both
1.06301,94034,9,11,0.95603,0.00066,0.95727,0.95479,Observed,BreastCancer,All,Both
1.06575,94014,12,43,0.9559,0.00066,0.95715,0.95466,Observed,BreastCancer,All,Both
1.06849,93959,8,29,0.95582,0.00066,0.95707,0.95458,Observed,BreastCancer,All,Both
1.07123,93922,10,42,0.95572,0.00067,0.95697,0.95448,Observed,BreastCancer,All,Both
1.07397,93870,11,46,0.95561,0.00067,0.95686,0.95436,Observed,BreastCancer,All,Both
1.07671,93813,7,44,0.95554,0.00067,0.95679,0.95429,Observed,BreastCancer,All,Both
1.07945,93762,15,6,0.95539,0.00067,0.95664,0.95413,Observed,BreastCancer,All,Both
1.08219,93741,20,14,0.95518,0.00067,0.95644,0.95393,Observed,BreastCancer,All,Both
1.08493,93707,6,40,0.95512,0.00067,0.95638,0.95387,Observed,BreastCancer,All,Both
1.08767,93661,6,31,0.95506,0.00067,0.95632,0.9538,Observed,BreastCancer,All,Both
1.09041,93624,11,38,0.95495,0.00067,0.95621,0.95369,Observed,BreastCancer,All,Both
1.09315,93575,5,46,0.9549,0.00067,0.95616,0.95364,Observed,BreastCancer,All,Both
1.09589,93524,9,32,0.9548,0.00067,0.95607,0.95355,Observed,BreastCancer,All,Both
1.09863,93483,9,9,0.95471,0.00067,0.95597,0.95345,Observed,BreastCancer,All,Both
1.10137,93465,8,7,0.95463,0.00067,0.95589,0.95337,Observed,BreastCancer,All,Both
1.10411,93450,10,30,0.95453,0.00068,0.95579,0.95327,Observed,BreastCancer,All,Both
1.10685,93410,11,37,0.95442,0.00068,0.95568,0.95315,Observed,BreastCancer,All,Both
1.10959,93362,14,35,0.95427,0.00068,0.95554,0.95301,Observed,BreastCancer,All,Both
1.11233,93313,8,49,0.95419,0.00068,0.95546,0.95292,Observed,BreastCancer,All,Both
1.11507,93256,16,38,0.95403,0.00068,0.9553,0.95276,Observed,BreastCancer,All,Both
1.11781,93202,15,5,0.95387,0.00068,0.95515,0.9526,Observed,BreastCancer,All,Both
1.12055,93182,10,8,0.95377,0.00068,0.95505,0.9525,Observed,BreastCancer,All,Both
1.12329,93164,7,38,0.9537,0.00068,0.95498,0.95242,Observed,BreastCancer,All,Both
1.12603,93119,9,43,0.95361,0.00068,0.95489,0.95233,Observed,BreastCancer,All,Both
1.12877,93067,10,48,0.95351,0.00068,0.95478,0.95223,Observed,BreastCancer,All,Both
1.13151,93009,15,33,0.95335,0.00069,0.95463,0.95207,Observed,BreastCancer,All,Both
1.13425,92961,9,31,0.95326,0.00069,0.95454,0.95198,Observed,BreastCancer,All,Both
1.13699,92921,11,9,0.95315,0.00069,0.95443,0.95186,Observed,BreastCancer,All,Both
1.13973,92901,8,10,0.95306,0.00069,0.95435,0.95178,Observed,BreastCancer,All,Both
1.14247,92883,7,42,0.95299,0.00069,0.95428,0.95171,Observed,BreastCancer,All,Both
1.14521,92834,14,47,0.95285,0.00069,0.95414,0.95156,Observed,BreastCancer,All,Both
1.14795,92773,11,53,0.95274,0.00069,0.95403,0.95145,Observed,BreastCancer,All,Both
1.15068,92709,14,43,0.95259,0.00069,0.95388,0.9513,Observed,BreastCancer,All,Both
1.15342,92652,5,36,0.95254,0.00069,0.95383,0.95125,Observed,BreastCancer,All,Both
1.15616,92611,12,9,0.95242,0.00069,0.95371,0.95112,Observed,BreastCancer,All,Both
1.1589,92590,10,10,0.95231,0.00069,0.95361,0.95102,Observed,BreastCancer,All,Both
1.16164,92570,7,45,0.95224,0.00069,0.95354,0.95095,Observed,BreastCancer,All,Both
1.16438,92518,10,33,0.95214,0.0007,0.95344,0.95084,Observed,BreastCancer,All,Both
1.16712,92475,15,42,0.95198,0.0007,0.95329,0.95069,Observed,BreastCancer,All,Both
1.16986,92418,8,39,0.9519,0.0007,0.9532,0.9506,Observed,BreastCancer,All,Both
1.1726,92371,13,37,0.95177,0.0007,0.95307,0.95047,Observed,BreastCancer,All,Both
1.17534,92321,12,14,0.95164,0.0007,0.95295,0.95034,Observed,BreastCancer,All,Both
1.17808,92295,12,7,0.95152,0.0007,0.95283,0.95022,Observed,BreastCancer,All,Both
1.18082,92276,5,31,0.95147,0.0007,0.95278,0.95016,Observed,BreastCancer,All,Both
1.18356,92240,7,49,0.9514,0.0007,0.95271,0.95009,Observed,BreastCancer,All,Both
1.1863,92184,14,39,0.95125,0.0007,0.95256,0.94994,Observed,BreastCancer,All,Both
1.18904,92131,11,37,0.95114,0.0007,0.95245,0.94983,Observed,BreastCancer,All,Both
1.19178,92083,11,35,0.95103,0.0007,0.95234,0.94971,Observed,BreastCancer,All,Both
1.19452,92037,8,7,0.95094,0.0007,0.95226,0.94963,Observed,BreastCancer,All,Both
1.19726,92022,13,5,0.95081,0.00071,0.95213,0.94949,Observed,BreastCancer,All,Both
1.2,92004,8,40,0.95073,0.00071,0.95204,0.94941,Observed,BreastCancer,All,Both
1.20274,91956,11,45,0.95061,0.00071,0.95193,0.94929,Observed,BreastCancer,All,Both
1.20548,91900,8,45,0.95053,0.00071,0.95185,0.94921,Observed,BreastCancer,All,Both
1.20822,91847,13,41,0.95039,0.00071,0.95172,0.94907,Observed,BreastCancer,All,Both
1.21096,91793,11,41,0.95028,0.00071,0.9516,0.94896,Observed,BreastCancer,All,Both
1.2137,91741,11,8,0.95017,0.00071,0.95149,0.94884,Observed,BreastCancer,All,Both
1.21644,91722,10,5,0.95006,0.00071,0.95139,0.94874,Observed,BreastCancer,All,Both
1.21918,91707,13,32,0.94993,0.00071,0.95126,0.9486,Observed,BreastCancer,All,Both
1.22192,91662,10,42,0.94982,0.00071,0.95116,0.9485,Observed,BreastCancer,All,Both
1.22466,91610,16,30,0.94966,0.00072,0.95099,0.94833,Observed,BreastCancer,All,Both
1.2274,91564,9,43,0.94957,0.00072,0.9509,0.94823,Observed,BreastCancer,All,Both
1.23014,91512,11,30,0.94945,0.00072,0.95079,0.94812,Observed,BreastCancer,All,Both
1.23288,91471,10,10,0.94935,0.00072,0.95068,0.94801,Observed,BreastCancer,All,Both
1.23562,91451,12,7,0.94922,0.00072,0.95056,0.94789,Observed,BreastCancer,All,Both
1.23836,91432,9,33,0.94913,0.00072,0.95047,0.94779,Observed,BreastCancer,All,Both
1.2411,91390,15,25,0.94897,0.00072,0.95032,0.94763,Observed,BreastCancer,All,Both
1.24384,91350,8,42,0.94889,0.00072,0.95023,0.94755,Observed,BreastCancer,All,Both
1.24658,91300,9,29,0.9488,0.00072,0.95014,0.94746,Observed,BreastCancer,All,Both
1.24932,91262,10,27,0.94869,0.00072,0.95004,0.94735,Observed,BreastCancer,All,Both
1.25205,91225,14,8,0.94855,0.00072,0.9499,0.9472,Observed,BreastCancer,All,Both
1.25479,91203,14,4,0.9484,0.00073,0.94975,0.94705,Observed,BreastCancer,All,Both
1.25753,91185,10,31,0.9483,0.00073,0.94965,0.94695,Observed,BreastCancer,All,Both
1.26027,91144,11,40,0.94818,0.00073,0.94954,0.94683,Observed,BreastCancer,All,Both
1.26301,91093,10,40,0.94808,0.00073,0.94943,0.94673,Observed,BreastCancer,All,Both
1.26575,91043,13,26,0.94794,0.00073,0.9493,0.94659,Observed,BreastCancer,All,Both
1.26849,91004,9,39,0.94785,0.00073,0.94921,0.9465,Observed,BreastCancer,All,Both
1.27123,90956,14,5,0.9477,0.00073,0.94906,0.94635,Observed,BreastCancer,All,Both
1.27397,90937,12,6,0.94758,0.00073,0.94894,0.94622,Observed,BreastCancer,All,Both
1.27671,90919,12,35,0.94745,0.00073,0.94882,0.94609,Observed,BreastCancer,All,Both
1.27945,90872,15,32,0.9473,0.00073,0.94866,0.94594,Observed,BreastCancer,All,Both
1.28219,90825,7,32,0.94723,0.00073,0.94859,0.94586,Observed,BreastCancer,All,Both
1.28493,90786,13,36,0.94709,0.00074,0.94846,0.94572,Observed,BreastCancer,All,Both
1.28767,90737,8,28,0.94701,0.00074,0.94837,0.94564,Observed,BreastCancer,All,Both
1.29041,90701,10,8,0.9469,0.00074,0.94827,0.94553,Observed,BreastCancer,All,Both
1.29315,90683,9,8,0.94681,0.00074,0.94818,0.94544,Observed,BreastCancer,All,Both
1.29589,90666,7,36,0.94673,0.00074,0.94811,0.94536,Observed,BreastCancer,All,Both
1.29863,90623,6,43,0.94667,0.00074,0.94804,0.9453,Observed,BreastCancer,All,Both
1.30137,90574,9,39,0.94658,0.00074,0.94795,0.94521,Observed,BreastCancer,All,Both
1.30411,90526,8,36,0.94649,0.00074,0.94787,0.94512,Observed,BreastCancer,All,Both
1.30685,90482,9,30,0.9464,0.00074,0.94778,0.94503,Observed,BreastCancer,All,Both
1.30959,90443,8,4,0.94632,0.00074,0.94769,0.94494,Observed,BreastCancer,All,Both
1.31233,90431,13,7,0.94618,0.00074,0.94756,0.9448,Observed,BreastCancer,All,Both
1.31507,90411,12,39,0.94605,0.00074,0.94744,0.94468,Observed,BreastCancer,All,Both
1.31781,90360,17,43,0.94588,0.00075,0.94726,0.9445,Observed,BreastCancer,All,Both
1.32055,90300,10,32,0.94577,0.00075,0.94716,0.94439,Observed,BreastCancer,All,Both
1.32329,90258,10,37,0.94567,0.00075,0.94705,0.94428,Observed,BreastCancer,All,Both
1.32603,90211,11,41,0.94555,0.00075,0.94694,0.94417,Observed,BreastCancer,All,Both
1.32877,90159,8,10,0.94547,0.00075,0.94686,0.94408,Observed,BreastCancer,All,Both
1.33151,90141,5,10,0.94542,0.00075,0.9468,0.94403,Observed,BreastCancer,All,Both
1.33425,90126,11,42,0.9453,0.00075,0.94669,0.94391,Observed,BreastCancer,All,Both
1.33699,90073,9,39,0.94521,0.00075,0.9466,0.94382,Observed,BreastCancer,All,Both
1.33973,90025,16,42,0.94504,0.00075,0.94643,0.94365,Observed,BreastCancer,All,Both
1.34247,89967,13,27,0.9449,0.00075,0.9463,0.94351,Observed,BreastCancer,All,Both
1.34521,89927,13,10,0.94476,0.00075,0.94616,0.94337,Observed,BreastCancer,All,Both
1.34795,89904,9,10,0.94467,0.00075,0.94607,0.94327,Observed,BreastCancer,All,Both
1.35068,89885,10,5,0.94456,0.00076,0.94596,0.94317,Observed,BreastCancer,All,Both
1.35342,89870,8,37,0.94448,0.00076,0.94588,0.94308,Observed,BreastCancer,All,Both
1.35616,89825,12,28,0.94435,0.00076,0.94576,0.94295,Observed,BreastCancer,All,Both
1.3589,89785,13,29,0.94422,0.00076,0.94562,0.94282,Observed,BreastCancer,All,Both
1.36164,89743,12,40,0.94409,0.00076,0.9455,0.94269,Observed,BreastCancer,All,Both
1.36438,89691,10,30,0.94399,0.00076,0.94539,0.94258,Observed,BreastCancer,All,Both
1.36712,89651,8,8,0.9439,0.00076,0.94531,0.9425,Observed,BreastCancer,All,Both
1.36986,89635,15,5,0.94374,0.00076,0.94515,0.94234,Observed,BreastCancer,All,Both
1.3726,89615,11,38,0.94363,0.00076,0.94504,0.94222,Observed,BreastCancer,All,Both
1.37534,89566,7,36,0.94355,0.00076,0.94497,0.94214,Observed,BreastCancer,All,Both
1.37808,89523,9,26,0.94346,0.00076,0.94487,0.94205,Observed,BreastCancer,All,Both
1.38082,89488,12,31,0.94333,0.00077,0.94475,0.94192,Observed,BreastCancer,All,Both
1.38356,89445,8,35,0.94325,0.00077,0.94467,0.94183,Observed,BreastCancer,All,Both
1.3863,89402,9,10,0.94315,0.00077,0.94457,0.94174,Observed,BreastCancer,All,Both
1.38904,89383,6,4,0.94309,0.00077,0.94451,0.94167,Observed,BreastCancer,All,Both
1.39178,89373,15,33,0.94293,0.00077,0.94435,0.94151,Observed,BreastCancer,All,Both
1.39452,89325,12,40,0.94281,0.00077,0.94423,0.94138,Observed,BreastCancer,All,Both
1.39726,89273,16,44,0.94264,0.00077,0.94406,0.94121,Observed,BreastCancer,All,Both
1.4,89213,13,43,0.9425,0.00077,0.94393,0.94107,Observed,BreastCancer,All,Both
1.40274,89157,7,45,0.94243,0.00077,0.94385,0.941,Observed,BreastCancer,All,Both
1.40548,89105,10,12,0.94232,0.00077,0.94375,0.94089,Observed,BreastCancer,All,Both
1.40822,89083,9,8,0.94222,0.00077,0.94365,0.9408,Observed,BreastCancer,All,Both
1.41096,89066,4,44,0.94218,0.00077,0.94361,0.94075,Observed,BreastCancer,All,Both
1.4137,89018,15,36,0.94202,0.00078,0.94346,0.94059,Observed,BreastCancer,All,Both
1.41644,88967,12,50,0.9419,0.00078,0.94333,0.94046,Observed,BreastCancer,All,Both
1.41918,88905,10,47,0.94179,0.00078,0.94323,0.94036,Observed,BreastCancer,All,Both
1.42192,88848,15,32,0.94163,0.00078,0.94307,0.9402,Observed,BreastCancer,All,Both
1.42466,88801,13,10,0.94149,0.00078,0.94293,0.94006,Observed,BreastCancer,All,Both
1.4274,88778,9,7,0.9414,0.00078,0.94284,0.93996,Observed,BreastCancer,All,Both
1.43014,88762,8,48,0.94131,0.00078,0.94275,0.93987,Observed,BreastCancer,All,Both
1.43288,88706,6,47,0.94125,0.00078,0.94269,0.93981,Observed,BreastCancer,All,Both
1.43562,88653,9,36,0.94115,0.00078,0.9426,0.93971,Observed,BreastCancer,All,Both
1.43836,88608,10,39,0.94105,0.00078,0.94249,0.9396,Observed,BreastCancer,All,Both
1.4411,88559,8,30,0.94096,0.00078,0.94241,0.93952,Observed,BreastCancer,All,Both
1.44384,88521,11,8,0.94085,0.00078,0.94229,0.9394,Observed,BreastCancer,All,Both
1.44658,88502,7,7,0.94077,0.00078,0.94222,0.93932,Observed,BreastCancer,All,Both
1.44932,88488,12,45,0.94064,0.00079,0.94209,0.9392,Observed,BreastCancer,All,Both
1.45205,88431,10,42,0.94054,0.00079,0.94199,0.93909,Observed,BreastCancer,All,Both
1.45479,88379,6,31,0.94047,0.00079,0.94193,0.93902,Observed,BreastCancer,All,Both
1.45753,88342,7,38,0.9404,0.00079,0.94185,0.93895,Observed,BreastCancer,All,Both
1.46027,88297,14,43,0.94025,0.00079,0.9417,0.9388,Observed,BreastCancer,All,Both
1.46301,88240,8,7,0.94016,0.00079,0.94162,0.93871,Observed,BreastCancer,All,Both
1.46575,88225,9,7,0.94007,0.00079,0.94153,0.93861,Observed,BreastCancer,All,Both
1.46849,88209,9,45,0.93997,0.00079,0.94143,0.93852,Observed,BreastCancer,All,Both
1.47123,88155,5,46,0.93992,0.00079,0.94138,0.93846,Observed,BreastCancer,All,Both
1.47397,88104,14,42,0.93977,0.00079,0.94123,0.93831,Observed,BreastCancer,All,Both
1.47671,88048,10,28,0.93966,0.00079,0.94113,0.9382,Observed,BreastCancer,All,Both
1.47945,88010,13,36,0.93952,0.00079,0.94099,0.93806,Observed,BreastCancer,All,Both
1.48219,87961,9,11,0.93943,0.0008,0.94089,0.93797,Observed,BreastCancer,All,Both
1.48493,87941,11,5,0.93931,0.0008,0.94078,0.93785,Observed,BreastCancer,All,Both
1.48767,87925,13,43,0.93917,0.0008,0.94064,0.93771,Observed,BreastCancer,All,Both
1.49041,87869,10,43,0.93907,0.0008,0.94053,0.9376,Observed,BreastCancer,All,Both
1.49315,87816,8,41,0.93898,0.0008,0.94045,0.93751,Observed,BreastCancer,All,Both
1.49589,87767,11,22,0.93886,0.0008,0.94033,0.93739,Observed,BreastCancer,All,Both
