"time","est","lcl","ucl","Method","Cancer","Age","Gender"
0.129,0.051,0.04869,0.05342,"Observed","BreastCancer","All","Both"
0.129,0.34545,0.33758,0.35349,"Observed","ColorectalCancer","All","Both"
0.129,0.22954,0.21709,0.24272,"Observed","HeadNeckCancer","All","Both"
0.129,1.2315,1.17698,1.28855,"Observed","LiverCancer","All","Both"
0.129,1.24595,1.22963,1.26249,"Observed","LungCancer","All","Both"
0.129,1.9362,1.89194,1.98149,"Observed","PancreaticCancer","All","Both"
0.129,0.05992,0.05724,0.06274,"Observed","ProstateCancer","All","Both"
0.129,1.02509,0.98884,1.06266,"Observed","StomachCancer","All","Both"
0.132,0.0509,0.04861,0.05329,"Observed","BreastCancer","All","Both"
0.132,0.34414,0.33636,0.35209,"Observed","ColorectalCancer","All","Both"
0.132,0.22942,0.21704,0.24251,"Observed","HeadNeckCancer","All","Both"
0.132,1.22594,1.17202,1.28234,"Observed","LiverCancer","All","Both"
0.132,1.24145,1.22531,1.25781,"Observed","LungCancer","All","Both"
0.132,1.92938,1.88557,1.97422,"Observed","PancreaticCancer","All","Both"
0.132,0.05988,0.05722,0.06267,"Observed","ProstateCancer","All","Both"
0.132,1.02274,0.98678,1.06001,"Observed","StomachCancer","All","Both"
0.134,0.05079,0.04852,0.05316,"Observed","BreastCancer","All","Both"
0.134,0.34283,0.33515,0.3507,"Observed","ColorectalCancer","All","Both"
0.134,0.2293,0.21699,0.2423,"Observed","HeadNeckCancer","All","Both"
0.134,1.22041,1.16708,1.27618,"Observed","LiverCancer","All","Both"
0.134,1.23697,1.221,1.25314,"Observed","LungCancer","All","Both"
0.134,1.92259,1.87921,1.96697,"Observed","PancreaticCancer","All","Both"
0.134,0.05984,0.05719,0.06261,"Observed","ProstateCancer","All","Both"
0.134,1.0204,0.98472,1.05738,"Observed","StomachCancer","All","Both"
0.137,0.05069,0.04844,0.05304,"Observed","BreastCancer","All","Both"
0.137,0.34154,0.33394,0.34931,"Observed","ColorectalCancer","All","Both"
0.137,0.22917,0.21695,0.24209,"Observed","HeadNeckCancer","All","Both"
0.137,1.2149,1.16214,1.27005,"Observed","LiverCancer","All","Both"
0.137,1.2325,1.21671,1.24849,"Observed","LungCancer","All","Both"
0.137,1.91583,1.87287,1.95977,"Observed","PancreaticCancer","All","Both"
0.137,0.0598,0.05717,0.06254,"Observed","ProstateCancer","All","Both"
0.137,1.01807,0.98266,1.05475,"Observed","StomachCancer","All","Both"
0.14,0.05058,0.04836,0.05291,"Observed","BreastCancer","All","Both"
0.14,0.34024,0.33273,0.34793,"Observed","ColorectalCancer","All","Both"
0.14,0.22905,0.2169,0.24188,"Observed","HeadNeckCancer","All","Both"
0.14,1.20941,1.15722,1.26396,"Observed","LiverCancer","All","Both"
0.14,1.22804,1.21243,1.24386,"Observed","LungCancer","All","Both"
0.14,1.90908,1.86654,1.9526,"Observed","PancreaticCancer","All","Both"
0.14,0.05976,0.05715,0.06248,"Observed","ProstateCancer","All","Both"
0.14,1.01574,0.9806,1.05213,"Observed","StomachCancer","All","Both"
0.142,0.05048,0.04827,0.05279,"Observed","BreastCancer","All","Both"
0.142,0.33896,0.33153,0.34655,"Observed","ColorectalCancer","All","Both"
0.142,0.22893,0.21685,0.24167,"Observed","HeadNeckCancer","All","Both"
0.142,1.20395,1.15232,1.25791,"Observed","LiverCancer","All","Both"
0.142,1.22361,1.20816,1.23925,"Observed","LungCancer","All","Both"
0.142,1.90236,1.86023,1.94546,"Observed","PancreaticCancer","All","Both"
0.142,0.05971,0.05713,0.06242,"Observed","ProstateCancer","All","Both"
0.142,1.01341,0.97855,1.04952,"Observed","StomachCancer","All","Both"
0.145,0.05037,0.04819,0.05266,"Observed","BreastCancer","All","Both"
0.145,0.33767,0.33033,0.34518,"Observed","ColorectalCancer","All","Both"
0.145,0.2288,0.2168,0.24147,"Observed","HeadNeckCancer","All","Both"
0.145,1.19852,1.14742,1.25189,"Observed","LiverCancer","All","Both"
0.145,1.21919,1.2039,1.23467,"Observed","LungCancer","All","Both"
0.145,1.89567,1.85393,1.93835,"Observed","PancreaticCancer","All","Both"
0.145,0.05967,0.05711,0.06235,"Observed","ProstateCancer","All","Both"
0.145,1.01109,0.97649,1.04692,"Observed","StomachCancer","All","Both"
0.148,0.05027,0.0481,0.05254,"Observed","BreastCancer","All","Both"
0.148,0.33639,0.32913,0.34382,"Observed","ColorectalCancer","All","Both"
0.148,0.22868,0.21675,0.24126,"Observed","HeadNeckCancer","All","Both"
0.148,1.19311,1.14254,1.24591,"Observed","LiverCancer","All","Both"
0.148,1.21478,1.19965,1.2301,"Observed","LungCancer","All","Both"
0.148,1.889,1.84764,1.93128,"Observed","PancreaticCancer","All","Both"
0.148,0.05963,0.05709,0.06229,"Observed","ProstateCancer","All","Both"
0.148,1.00878,0.97444,1.04433,"Observed","StomachCancer","All","Both"
0.151,0.05017,0.04802,0.05241,"Observed","BreastCancer","All","Both"
0.151,0.33512,0.32793,0.34246,"Observed","ColorectalCancer","All","Both"
0.151,0.22855,0.2167,0.24106,"Observed","HeadNeckCancer","All","Both"
0.151,1.18772,1.13767,1.23997,"Observed","LiverCancer","All","Both"
0.151,1.21039,1.19542,1.22555,"Observed","LungCancer","All","Both"
0.151,1.88235,1.84137,1.92425,"Observed","PancreaticCancer","All","Both"
0.151,0.05959,0.05706,0.06223,"Observed","ProstateCancer","All","Both"
0.151,1.00647,0.97239,1.04175,"Observed","StomachCancer","All","Both"
0.153,0.05006,0.04793,0.05229,"Observed","BreastCancer","All","Both"
0.153,0.33385,0.32674,0.34111,"Observed","ColorectalCancer","All","Both"
0.153,0.22843,0.21665,0.24085,"Observed","HeadNeckCancer","All","Both"
0.153,1.18236,1.13282,1.23406,"Observed","LiverCancer","All","Both"
0.153,1.20602,1.1912,1.22103,"Observed","LungCancer","All","Both"
0.153,1.87573,1.83511,1.91724,"Observed","PancreaticCancer","All","Both"
0.153,0.05955,0.05704,0.06216,"Observed","ProstateCancer","All","Both"
0.153,1.00417,0.97034,1.03918,"Observed","StomachCancer","All","Both"
0.156,0.04996,0.04785,0.05217,"Observed","BreastCancer","All","Both"
0.156,0.33259,0.32556,0.33977,"Observed","ColorectalCancer","All","Both"
0.156,0.22831,0.2166,0.24065,"Observed","HeadNeckCancer","All","Both"
0.156,1.17702,1.12798,1.2282,"Observed","LiverCancer","All","Both"
0.156,1.20166,1.18699,1.21652,"Observed","LungCancer","All","Both"
0.156,1.86913,1.82886,1.91027,"Observed","PancreaticCancer","All","Both"
0.156,0.05951,0.05702,0.0621,"Observed","ProstateCancer","All","Both"
0.156,1.00187,0.9683,1.03661,"Observed","StomachCancer","All","Both"
0.159,0.04986,0.04777,0.05204,"Observed","BreastCancer","All","Both"
0.159,0.33133,0.32437,0.33844,"Observed","ColorectalCancer","All","Both"
0.159,0.22819,0.21655,0.24045,"Observed","HeadNeckCancer","All","Both"
0.159,1.17171,1.12315,1.22237,"Observed","LiverCancer","All","Both"
0.159,1.19732,1.18279,1.21203,"Observed","LungCancer","All","Both"
0.159,1.86255,1.82263,1.90334,"Observed","PancreaticCancer","All","Both"
0.159,0.05947,0.057,0.06204,"Observed","ProstateCancer","All","Both"
0.159,0.99958,0.96625,1.03406,"Observed","StomachCancer","All","Both"
0.162,0.04976,0.04768,0.05192,"Observed","BreastCancer","All","Both"
0.162,0.33007,0.32319,0.3371,"Observed","ColorectalCancer","All","Both"
0.162,0.22806,0.2165,0.24025,"Observed","HeadNeckCancer","All","Both"
0.162,1.16642,1.11833,1.21657,"Observed","LiverCancer","All","Both"
0.162,1.193,1.1786,1.20756,"Observed","LungCancer","All","Both"
0.162,1.85599,1.81641,1.89644,"Observed","PancreaticCancer","All","Both"
0.162,0.05942,0.05697,0.06198,"Observed","ProstateCancer","All","Both"
0.162,0.99729,0.96421,1.03151,"Observed","StomachCancer","All","Both"
0.164,0.04965,0.0476,0.0518,"Observed","BreastCancer","All","Both"
0.164,0.32882,0.32201,0.33578,"Observed","ColorectalCancer","All","Both"
0.164,0.22794,0.21644,0.24005,"Observed","HeadNeckCancer","All","Both"
0.164,1.16115,1.11352,1.21081,"Observed","LiverCancer","All","Both"
0.164,1.18869,1.17443,1.20311,"Observed","LungCancer","All","Both"
0.164,1.84946,1.8102,1.88957,"Observed","PancreaticCancer","All","Both"
0.164,0.05938,0.05695,0.06192,"Observed","ProstateCancer","All","Both"
0.164,0.99501,0.96217,1.02897,"Observed","StomachCancer","All","Both"
0.167,0.04955,0.04751,0.05168,"Observed","BreastCancer","All","Both"
0.167,0.32758,0.32084,0.33446,"Observed","ColorectalCancer","All","Both"
0.167,0.22782,0.21639,0.23985,"Observed","HeadNeckCancer","All","Both"
0.167,1.15591,1.10873,1.20509,"Observed","LiverCancer","All","Both"
0.167,1.18439,1.17027,1.19869,"Observed","LungCancer","All","Both"
0.167,1.84295,1.80401,1.88273,"Observed","PancreaticCancer","All","Both"
0.167,0.05934,0.05693,0.06186,"Observed","ProstateCancer","All","Both"
0.167,0.99273,0.96013,1.02645,"Observed","StomachCancer","All","Both"
0.17,0.04945,0.04743,0.05156,"Observed","BreastCancer","All","Both"
0.17,0.32634,0.31967,0.33315,"Observed","ColorectalCancer","All","Both"
0.17,0.22769,0.21633,0.23965,"Observed","HeadNeckCancer","All","Both"
0.17,1.15069,1.10395,1.19941,"Observed","LiverCancer","All","Both"
0.17,1.18011,1.16611,1.19428,"Observed","LungCancer","All","Both"
0.17,1.83647,1.79783,1.87593,"Observed","PancreaticCancer","All","Both"
0.17,0.0593,0.05691,0.0618,"Observed","ProstateCancer","All","Both"
0.17,0.99046,0.95809,1.02393,"Observed","StomachCancer","All","Both"
0.173,0.04935,0.04734,0.05144,"Observed","BreastCancer","All","Both"
0.173,0.3251,0.3185,0.33185,"Observed","ColorectalCancer","All","Both"
0.173,0.22757,0.21628,0.23945,"Observed","HeadNeckCancer","All","Both"
0.173,1.14549,1.09918,1.19376,"Observed","LiverCancer","All","Both"
0.173,1.17585,1.16197,1.18989,"Observed","LungCancer","All","Both"
0.173,1.83,1.79166,1.86917,"Observed","PancreaticCancer","All","Both"
0.173,0.05926,0.05688,0.06174,"Observed","ProstateCancer","All","Both"
0.173,0.9882,0.95606,1.02142,"Observed","StomachCancer","All","Both"
0.175,0.04925,0.04726,0.05132,"Observed","BreastCancer","All","Both"
0.175,0.32387,0.31733,0.33055,"Observed","ColorectalCancer","All","Both"
0.175,0.22745,0.21622,0.23925,"Observed","HeadNeckCancer","All","Both"
0.175,1.14032,1.09442,1.18815,"Observed","LiverCancer","All","Both"
0.175,1.1716,1.15785,1.18552,"Observed","LungCancer","All","Both"
0.175,1.82356,1.7855,1.86243,"Observed","PancreaticCancer","All","Both"
0.175,0.05922,0.05686,0.06168,"Observed","ProstateCancer","All","Both"
0.175,0.98593,0.95402,1.01892,"Observed","StomachCancer","All","Both"
0.178,0.04915,0.04717,0.0512,"Observed","BreastCancer","All","Both"
0.178,0.32265,0.31617,0.32926,"Observed","ColorectalCancer","All","Both"
0.178,0.22732,0.21617,0.23906,"Observed","HeadNeckCancer","All","Both"
0.178,1.13517,1.08967,1.18257,"Observed","LiverCancer","All","Both"
0.178,1.16737,1.15373,1.18117,"Observed","LungCancer","All","Both"
0.178,1.81715,1.77936,1.85573,"Observed","PancreaticCancer","All","Both"
0.178,0.05918,0.05683,0.06162,"Observed","ProstateCancer","All","Both"
0.178,0.98368,0.95199,1.01642,"Observed","StomachCancer","All","Both"
0.181,0.04904,0.04709,0.05108,"Observed","BreastCancer","All","Both"
0.181,0.32143,0.31501,0.32797,"Observed","ColorectalCancer","All","Both"
0.181,0.2272,0.21611,0.23886,"Observed","HeadNeckCancer","All","Both"
0.181,1.13005,1.08494,1.17703,"Observed","LiverCancer","All","Both"
0.181,1.16315,1.14962,1.17684,"Observed","LungCancer","All","Both"
0.181,1.81075,1.77323,1.84907,"Observed","PancreaticCancer","All","Both"
0.181,0.05914,0.05681,0.06156,"Observed","ProstateCancer","All","Both"
0.181,0.98143,0.94996,1.01394,"Observed","StomachCancer","All","Both"
0.184,0.04894,0.047,0.05096,"Observed","BreastCancer","All","Both"
0.184,0.32021,0.31385,0.32669,"Observed","ColorectalCancer","All","Both"
0.184,0.22708,0.21605,0.23867,"Observed","HeadNeckCancer","All","Both"
0.184,1.12495,1.08022,1.17153,"Observed","LiverCancer","All","Both"
0.184,1.15895,1.14552,1.17253,"Observed","LungCancer","All","Both"
0.184,1.80438,1.76711,1.84243,"Observed","PancreaticCancer","All","Both"
0.184,0.05909,0.05679,0.0615,"Observed","ProstateCancer","All","Both"
0.184,0.97918,0.94793,1.01147,"Observed","StomachCancer","All","Both"
0.186,0.04884,0.04692,0.05085,"Observed","BreastCancer","All","Both"
0.186,0.319,0.3127,0.32542,"Observed","ColorectalCancer","All","Both"
0.186,0.22696,0.21599,0.23848,"Observed","HeadNeckCancer","All","Both"
0.186,1.11987,1.0755,1.16606,"Observed","LiverCancer","All","Both"
0.186,1.15476,1.14144,1.16824,"Observed","LungCancer","All","Both"
0.186,1.79803,1.761,1.83583,"Observed","PancreaticCancer","All","Both"
0.186,0.05905,0.05676,0.06144,"Observed","ProstateCancer","All","Both"
0.186,0.97694,0.9459,1.009,"Observed","StomachCancer","All","Both"
0.189,0.04874,0.04683,0.05073,"Observed","BreastCancer","All","Both"
0.189,0.31779,0.31155,0.32415,"Observed","ColorectalCancer","All","Both"
0.189,0.22683,0.21594,0.23828,"Observed","HeadNeckCancer","All","Both"
0.189,1.11481,1.0708,1.16063,"Observed","LiverCancer","All","Both"
0.189,1.15059,1.13737,1.16396,"Observed","LungCancer","All","Both"
0.189,1.7917,1.75491,1.82926,"Observed","PancreaticCancer","All","Both"
0.189,0.05901,0.05674,0.06138,"Observed","ProstateCancer","All","Both"
0.189,0.97471,0.94387,1.00655,"Observed","StomachCancer","All","Both"
0.192,0.04864,0.04675,0.05061,"Observed","BreastCancer","All","Both"
0.192,0.31659,0.3104,0.32289,"Observed","ColorectalCancer","All","Both"
0.192,0.22671,0.21588,0.23809,"Observed","HeadNeckCancer","All","Both"
0.192,1.10978,1.06611,1.15523,"Observed","LiverCancer","All","Both"
0.192,1.14643,1.1333,1.15971,"Observed","LungCancer","All","Both"
0.192,1.78539,1.74883,1.82273,"Observed","PancreaticCancer","All","Both"
0.192,0.05897,0.05671,0.06132,"Observed","ProstateCancer","All","Both"
0.192,0.97248,0.94185,1.0041,"Observed","StomachCancer","All","Both"
0.195,0.04854,0.04666,0.0505,"Observed","BreastCancer","All","Both"
0.195,0.31539,0.30926,0.32164,"Observed","ColorectalCancer","All","Both"
0.195,0.22659,0.21582,0.2379,"Observed","HeadNeckCancer","All","Both"
0.195,1.10477,1.06144,1.14987,"Observed","LiverCancer","All","Both"
0.195,1.14229,1.12925,1.15548,"Observed","LungCancer","All","Both"
0.195,1.77911,1.74276,1.81623,"Observed","PancreaticCancer","All","Both"
0.195,0.05893,0.05669,0.06126,"Observed","ProstateCancer","All","Both"
0.195,0.97025,0.93983,1.00166,"Observed","StomachCancer","All","Both"
0.197,0.04844,0.04658,0.05038,"Observed","BreastCancer","All","Both"
0.197,0.31419,0.30812,0.32039,"Observed","ColorectalCancer","All","Both"
0.197,0.22647,0.21575,0.23771,"Observed","HeadNeckCancer","All","Both"
0.197,1.09978,1.05677,1.14454,"Observed","LiverCancer","All","Both"
0.197,1.13816,1.12521,1.15126,"Observed","LungCancer","All","Both"
0.197,1.77285,1.7367,1.80976,"Observed","PancreaticCancer","All","Both"
0.197,0.05889,0.05666,0.0612,"Observed","ProstateCancer","All","Both"
0.197,0.96803,0.9378,0.99923,"Observed","StomachCancer","All","Both"
0.2,0.04834,0.04649,0.05027,"Observed","BreastCancer","All","Both"
0.2,0.313,0.30698,0.31915,"Observed","ColorectalCancer","All","Both"
0.2,0.22635,0.21569,0.23753,"Observed","HeadNeckCancer","All","Both"
0.2,1.09481,1.05212,1.13925,"Observed","LiverCancer","All","Both"
0.2,1.13405,1.12118,1.14707,"Observed","LungCancer","All","Both"
0.2,1.76661,1.73065,1.80332,"Observed","PancreaticCancer","All","Both"
0.2,0.05885,0.05663,0.06115,"Observed","ProstateCancer","All","Both"
0.2,0.96582,0.93578,0.99681,"Observed","StomachCancer","All","Both"
0.203,0.04824,0.04641,0.05015,"Observed","BreastCancer","All","Both"
0.203,0.31182,0.30584,0.31791,"Observed","ColorectalCancer","All","Both"
0.203,0.22622,0.21563,0.23734,"Observed","HeadNeckCancer","All","Both"
0.203,1.08987,1.04747,1.13399,"Observed","LiverCancer","All","Both"
0.203,1.12995,1.11716,1.14289,"Observed","LungCancer","All","Both"
0.203,1.76039,1.72462,1.79691,"Observed","PancreaticCancer","All","Both"
0.203,0.05881,0.05661,0.06109,"Observed","ProstateCancer","All","Both"
0.203,0.96361,0.93376,0.9944,"Observed","StomachCancer","All","Both"
0.205,0.04815,0.04632,0.05004,"Observed","BreastCancer","All","Both"
0.205,0.31064,0.30471,0.31668,"Observed","ColorectalCancer","All","Both"
0.205,0.2261,0.21557,0.23715,"Observed","HeadNeckCancer","All","Both"
0.205,1.08495,1.04284,1.12877,"Observed","LiverCancer","All","Both"
0.205,1.12587,1.11315,1.13874,"Observed","LungCancer","All","Both"
0.205,1.7542,1.71859,1.79054,"Observed","PancreaticCancer","All","Both"
0.205,0.05877,0.05658,0.06103,"Observed","ProstateCancer","All","Both"
0.205,0.9614,0.93174,0.992,"Observed","StomachCancer","All","Both"
0.208,0.04805,0.04624,0.04992,"Observed","BreastCancer","All","Both"
0.208,0.30946,0.30358,0.31546,"Observed","ColorectalCancer","All","Both"
0.208,0.22598,0.2155,0.23697,"Observed","HeadNeckCancer","All","Both"
0.208,1.08005,1.03822,1.12358,"Observed","LiverCancer","All","Both"
0.208,1.1218,1.10915,1.1346,"Observed","LungCancer","All","Both"
0.208,1.74803,1.71258,1.7842,"Observed","PancreaticCancer","All","Both"
0.208,0.05873,0.05656,0.06098,"Observed","ProstateCancer","All","Both"
0.208,0.9592,0.92973,0.98961,"Observed","StomachCancer","All","Both"
0.211,0.04795,0.04615,0.04981,"Observed","BreastCancer","All","Both"
0.211,0.30829,0.30245,0.31424,"Observed","ColorectalCancer","All","Both"
0.211,0.22586,0.21544,0.23678,"Observed","HeadNeckCancer","All","Both"
0.211,1.07518,1.0336,1.11842,"Observed","LiverCancer","All","Both"
0.211,1.11775,1.10517,1.13048,"Observed","LungCancer","All","Both"
0.211,1.74187,1.70659,1.77789,"Observed","PancreaticCancer","All","Both"
0.211,0.05868,0.05653,0.06092,"Observed","ProstateCancer","All","Both"
0.211,0.95701,0.92771,0.98723,"Observed","StomachCancer","All","Both"
0.214,0.04785,0.04607,0.0497,"Observed","BreastCancer","All","Both"
0.214,0.30712,0.30133,0.31303,"Observed","ColorectalCancer","All","Both"
0.214,0.22574,0.21537,0.2366,"Observed","HeadNeckCancer","All","Both"
0.214,1.07032,1.029,1.1133,"Observed","LiverCancer","All","Both"
0.214,1.11371,1.10119,1.12638,"Observed","LungCancer","All","Both"
0.214,1.73574,1.7006,1.77161,"Observed","PancreaticCancer","All","Both"
0.214,0.05864,0.0565,0.06087,"Observed","ProstateCancer","All","Both"
0.214,0.95482,0.9257,0.98485,"Observed","StomachCancer","All","Both"
0.216,0.04775,0.04598,0.04959,"Observed","BreastCancer","All","Both"
0.216,0.30596,0.3002,0.31183,"Observed","ColorectalCancer","All","Both"
0.216,0.22561,0.2153,0.23642,"Observed","HeadNeckCancer","All","Both"
0.216,1.06549,1.02441,1.10821,"Observed","LiverCancer","All","Both"
0.216,1.10969,1.09722,1.1223,"Observed","LungCancer","All","Both"
0.216,1.72963,1.69462,1.76537,"Observed","PancreaticCancer","All","Both"
0.216,0.0586,0.05648,0.06081,"Observed","ProstateCancer","All","Both"
0.216,0.95263,0.92368,0.98249,"Observed","StomachCancer","All","Both"
0.219,0.04765,0.0459,0.04948,"Observed","BreastCancer","All","Both"
0.219,0.3048,0.29909,0.31063,"Observed","ColorectalCancer","All","Both"
0.219,0.22549,0.21524,0.23624,"Observed","HeadNeckCancer","All","Both"
0.219,1.06068,1.01984,1.10316,"Observed","LiverCancer","All","Both"
0.219,1.10568,1.09327,1.11823,"Observed","LungCancer","All","Both"
0.219,1.72355,1.68866,1.75915,"Observed","PancreaticCancer","All","Both"
0.219,0.05856,0.05645,0.06076,"Observed","ProstateCancer","All","Both"
0.219,0.95045,0.92167,0.98013,"Observed","StomachCancer","All","Both"
0.222,0.04755,0.04581,0.04937,"Observed","BreastCancer","All","Both"
0.222,0.30365,0.29797,0.30944,"Observed","ColorectalCancer","All","Both"
0.222,0.22537,0.21517,0.23606,"Observed","HeadNeckCancer","All","Both"
0.222,1.05589,1.01527,1.09814,"Observed","LiverCancer","All","Both"
