Cancer,Method,Stratification,Adjustment,Sex,Age,Database,rate,shape,scale,meanlog,sdlog,mu,sigma,Q,gamma0,gamma1,gamma2,SplineLowerB,SplineInternal1,SplineUpperB,gamma3,gamma4,SplineInternal2,SplineInternal3,sexMale,age_gr18 to 39,age_gr40 to 49,age_gr50 to 59,age_gr60 to 69,age_gr80 +
Head_and_neck,Generalised Gamma,None,Sex,Female,All,CPRD_GOLD,NA,NA,NA,NA,NA,2.01938805406342,0.7040572875798665,0.04827123179720395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.10707351008904047,NA,NA,NA,NA,NA
Head_and_neck,Generalised Gamma,None,Sex,Male,All,CPRD_GOLD,NA,NA,NA,NA,NA,2.01938805406342,0.7040572875798665,0.04827123179720395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.10707351008904047,NA,NA,NA,NA,NA
Head_and_neck,Spline (1 knot),None,Sex,Female,All,CPRD_GOLD,NA,NA,NA,NA,NA,NA,NA,NA,-0.7819111285876279,1.288098173896107,0.015892924456932054,-5.8998973535824915,0.3673031949588708,2.887170291635562,NA,NA,NA,NA,0.08977054500823384,NA,NA,NA,NA,NA
Head_and_neck,Spline (1 knot),None,Sex,Male,All,CPRD_GOLD,NA,NA,NA,NA,NA,NA,NA,NA,-0.7819111285876279,1.288098173896107,0.015892924456932054,-5.8998973535824915,0.3673031949588708,2.887170291635562,NA,NA,NA,NA,0.08977054500823384,NA,NA,NA,NA,NA
Head_and_neck,Spline (3 knots),None,Sex,Female,All,CPRD_GOLD,NA,NA,NA,NA,NA,NA,NA,NA,-0.7515551936910452,1.33205827267021,-0.039783960939453626,-5.8998973535824915,-0.5671785603171224,2.887170291635562,0.13438474172080717,-0.10118767734480288,0.3673031949588708,1.284731799134823,0.09080780863263817,NA,NA,NA,NA,NA
Head_and_neck,Spline (3 knots),None,Sex,Male,All,CPRD_GOLD,NA,NA,NA,NA,NA,NA,NA,NA,-0.7515551936910452,1.33205827267021,-0.039783960939453626,-5.8998973535824915,-0.5671785603171224,2.887170291635562,0.13438474172080717,-0.10118767734480288,0.3673031949588708,1.284731799134823,0.09080780863263817,NA,NA,NA,NA,NA
Liver,Gompertz,None,Sex,Female,All,CPRD_GOLD,0.1678109528015657,-0.46802140943122295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0770068457785784,NA,NA,NA,NA,NA
Liver,Gompertz,None,Sex,Male,All,CPRD_GOLD,0.1678109528015657,-0.46802140943122295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0770068457785784,NA,NA,NA,NA,NA
Liver,WeibullPH,None,Sex,Female,All,CPRD_GOLD,NA,-0.42757575027039,-0.21997882976899863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.04259816356087548,NA,NA,NA,NA,NA
Liver,WeibullPH,None,Sex,Male,All,CPRD_GOLD,NA,-0.42757575027039,-0.21997882976899863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.04259816356087548,NA,NA,NA,NA,NA
Liver,Exponential,None,Sex,Female,All,CPRD_GOLD,-0.5157786147157195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.027653919386818583,NA,NA,NA,NA,NA
Liver,Exponential,None,Sex,Male,All,CPRD_GOLD,-0.5157786147157195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.027653919386818583,NA,NA,NA,NA,NA
Liver,Log-logistic,None,Sex,Female,All,CPRD_GOLD,NA,-0.0383865111444306,-0.5040659625271141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14985327102600202,NA,NA,NA,NA,NA
Liver,Log-logistic,None,Sex,Male,All,CPRD_GOLD,NA,-0.0383865111444306,-0.5040659625271141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14985327102600202,NA,NA,NA,NA,NA
Liver,Log-normal,None,Sex,Female,All,CPRD_GOLD,NA,NA,NA,-0.46941401217113,0.5792598793056448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11241786393973982,NA,NA,NA,NA,NA
Liver,Log-normal,None,Sex,Male,All,CPRD_GOLD,NA,NA,NA,-0.46941401217113,0.5792598793056448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11241786393973982,NA,NA,NA,NA,NA
Liver,Generalised Gamma,None,Sex,Female,All,CPRD_GOLD,NA,NA,NA,NA,NA,-0.5338410718906093,0.5867948121509735,-0.08116283557015787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1121562271355897,NA,NA,NA,NA,NA
Liver,Generalised Gamma,None,Sex,Male,All,CPRD_GOLD,NA,NA,NA,NA,NA,-0.5338410718906093,0.5867948121509735,-0.08116283557015787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1121562271355897,NA,NA,NA,NA,NA
Liver,Spline (1 knot),None,Sex,Female,All,CPRD_GOLD,NA,NA,NA,NA,NA,NA,NA,NA,1.3392028425770448,1.260963523251841,0.017560312044515018,-5.8998973535824915,-0.8694594321900561,2.3683215264850146,NA,NA,NA,NA,-0.057156332511050324,NA,NA,NA,NA,NA
Liver,Spline (1 knot),None,Sex,Male,All,CPRD_GOLD,NA,NA,NA,NA,NA,NA,NA,NA,1.3392028425770448,1.260963523251841,0.017560312044515018,-5.8998973535824915,-0.8694594321900561,2.3683215264850146,NA,NA,NA,NA,-0.057156332511050324,NA,NA,NA,NA,NA
Liver,Spline (3 knots),None,Sex,Female,All,CPRD_GOLD,NA,NA,NA,NA,NA,NA,NA,NA,2.5452797243170497,1.5950434708734929,0.06336719823406602,-5.8998973535824915,-1.9486536350010641,2.3683215264850146,-0.07065215383928519,0.03481334078854893,-0.8694594321900561,0.13677739180881215,-0.05715988767911911,NA,NA,NA,NA,NA
Liver,Spline (3 knots),None,Sex,Male,All,CPRD_GOLD,NA,NA,NA,NA,NA,NA,NA,NA,2.5452797243170497,1.5950434708734929,0.06336719823406602,-5.8998973535824915,-1.9486536350010641,2.3683215264850146,-0.07065215383928519,0.03481334078854893,-0.8694594321900561,0.13677739180881215,-0.05715988767911911,NA,NA,NA,NA,NA
Lung,Gompertz,None,Sex,Female,All,CPRD_GOLD,0.045426573945647614,-0.42424943002335364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18153481431611723,NA,NA,NA,NA,NA
Lung,Gompertz,None,Sex,Male,All,CPRD_GOLD,0.045426573945647614,-0.42424943002335364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18153481431611723,NA,NA,NA,NA,NA
Lung,WeibullPH,None,Sex,Female,All,CPRD_GOLD,NA,-0.37645291080637855,-0.30132553115062277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18780413046288097,NA,NA,NA,NA,NA
Lung,WeibullPH,None,Sex,Male,All,CPRD_GOLD,NA,-0.37645291080637855,-0.30132553115062277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18780413046288097,NA,NA,NA,NA,NA
Lung,Exponential,None,Sex,Female,All,CPRD_GOLD,-0.5775274670614406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23992931840815296,NA,NA,NA,NA,NA
Lung,Exponential,None,Sex,Male,All,CPRD_GOLD,-0.5775274670614406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23992931840815296,NA,NA,NA,NA,NA
Lung,Log-logistic,None,Sex,Female,All,CPRD_GOLD,NA,0.05352534858271568,-0.3267008279051524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.22849792162092422,NA,NA,NA,NA,NA
Lung,Log-logistic,None,Sex,Male,All,CPRD_GOLD,NA,0.05352534858271568,-0.3267008279051524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.22849792162092422,NA,NA,NA,NA,NA
Lung,Log-normal,None,Sex,Female,All,CPRD_GOLD,NA,NA,NA,-0.3206404210062559,0.5020371716367101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.2297161375650155,NA,NA,NA,NA,NA
Lung,Log-normal,None,Sex,Male,All,CPRD_GOLD,NA,NA,NA,-0.3206404210062559,0.5020371716367101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.2297161375650155,NA,NA,NA,NA,NA
Lung,Generalised Gamma,None,Sex,Female,All,CPRD_GOLD,NA,NA,NA,NA,NA,-0.3235971457014658,0.502393415175496,-0.003796811336555515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.22950036660633807,NA,NA,NA,NA,NA
Lung,Generalised Gamma,None,Sex,Male,All,CPRD_GOLD,NA,NA,NA,NA,NA,-0.3235971457014658,0.502393415175496,-0.003796811336555515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.22950036660633807,NA,NA,NA,NA,NA
Lung,Spline (1 knot),None,Sex,Female,All,CPRD_GOLD,NA,NA,NA,NA,NA,NA,NA,NA,1.4176647167539247,1.388806240242701,0.01826428425029679,-5.8998973535824915,-0.7699986386594181,2.87209308294975,NA,NA,NA,NA,0.1712965720617904,NA,NA,NA,NA,NA
Lung,Spline (1 knot),None,Sex,Male,All,CPRD_GOLD,NA,NA,NA,NA,NA,NA,NA,NA,1.4176647167539247,1.388806240242701,0.01826428425029679,-5.8998973535824915,-0.7699986386594181,2.87209308294975,NA,NA,NA,NA,0.1712965720617904,NA,NA,NA,NA,NA
Lung,Spline (3 knots),None,Sex,Female,All,CPRD_GOLD,NA,NA,NA,NA,NA,NA,NA,NA,1.9370124329593792,1.5160019968673066,0.056736358884974865,-5.8998973535824915,-1.8055527913603908,2.87209308294975,-0.09912066221776475,0.0702755915598992,-0.7699986386594181,0.07898841131863026,0.17226990605214612,NA,NA,NA,NA,NA
Lung,Spline (3 knots),None,Sex,Male,All,CPRD_GOLD,NA,NA,NA,NA,NA,NA,NA,NA,1.9370124329593792,1.5160019968673066,0.056736358884974865,-5.8998973535824915,-1.8055527913603908,2.87209308294975,-0.09912066221776475,0.0702755915598992,-0.7699986386594181,0.07898841131863026,0.17226990605214612,NA,NA,NA,NA,NA
Pancreatic,Gompertz,None,Sex,Female,All,CPRD_GOLD,0.6259687294594876,-0.571496768640806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.030184157965185057,NA,NA,NA,NA,NA
Pancreatic,Gompertz,None,Sex,Male,All,CPRD_GOLD,0.6259687294594876,-0.571496768640806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.030184157965185057,NA,NA,NA,NA,NA
Pancreatic,WeibullPH,None,Sex,Female,All,CPRD_GOLD,NA,-0.370032257877432,0.1657169836493015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.03067726860512308,NA,NA,NA,NA,NA
Pancreatic,WeibullPH,None,Sex,Male,All,CPRD_GOLD,NA,-0.370032257877432,0.1657169836493015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.03067726860512308,NA,NA,NA,NA,NA
Pancreatic,Exponential,None,Sex,Female,All,CPRD_GOLD,0.025950047317211195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.04836985557051892,NA,NA,NA,NA,NA
Pancreatic,Exponential,None,Sex,Male,All,CPRD_GOLD,0.025950047317211195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.04836985557051892,NA,NA,NA,NA,NA
Pancreatic,Log-logistic,None,Sex,Female,All,CPRD_GOLD,NA,0.13905179638984455,-0.9836275062569603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.045585599498382715,NA,NA,NA,NA,NA
Pancreatic,Log-logistic,None,Sex,Male,All,CPRD_GOLD,NA,0.13905179638984455,-0.9836275062569603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.045585599498382715,NA,NA,NA,NA,NA
Pancreatic,Log-normal,None,Sex,Female,All,CPRD_GOLD,NA,NA,NA,-0.9601755253181711,0.42272055076410686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03436267497272158,NA,NA,NA,NA,NA
Pancreatic,Log-normal,None,Sex,Male,All,CPRD_GOLD,NA,NA,NA,-0.9601755253181711,0.42272055076410686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03436267497272158,NA,NA,NA,NA,NA
Pancreatic,Generalised Gamma,None,Sex,Female,All,CPRD_GOLD,NA,NA,NA,NA,NA,-1.0524747888604793,0.42745216417450854,-0.12959012522022131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03189321295318377,NA,NA,NA,NA,NA
Pancreatic,Generalised Gamma,None,Sex,Male,All,CPRD_GOLD,NA,NA,NA,NA,NA,-1.0524747888604793,0.42745216417450854,-0.12959012522022131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03189321295318377,NA,NA,NA,NA,NA
Pancreatic,Spline (1 knot),None,Sex,Female,All,CPRD_GOLD,NA,NA,NA,NA,NA,NA,NA,NA,2.3978092899763825,1.5436796652533813,0.022557383572659725,-5.8998973535824915,-1.1903671522701573,2.7265089228070623,NA,NA,NA,NA,-0.026448042013502822,NA,NA,NA,NA,NA
Pancreatic,Spline (1 knot),None,Sex,Male,All,CPRD_GOLD,NA,NA,NA,NA,NA,NA,NA,NA,2.3978092899763825,1.5436796652533813,0.022557383572659725,-5.8998973535824915,-1.1903671522701573,2.7265089228070623,NA,NA,NA,NA,-0.026448042013502822,NA,NA,NA,NA,NA
Pancreatic,Spline (3 knots),None,Sex,Female,All,CPRD_GOLD,NA,NA,NA,NA,NA,NA,NA,NA,2.87898183116187,1.6579684657076628,0.05637418421308886,-5.8998973535824915,-2.1157077196642304,2.7265089228070623,-0.07936411200089664,0.05333899273780575,-1.1903671522701573,-0.29409528728649414,-0.026917369103529685,NA,NA,NA,NA,NA
Pancreatic,Spline (3 knots),None,Sex,Male,All,CPRD_GOLD,NA,NA,NA,NA,NA,NA,NA,NA,2.87898183116187,1.6579684657076628,0.05637418421308886,-5.8998973535824915,-2.1157077196642304,2.7265089228070623,-0.07936411200089664,0.05333899273780575,-1.1903671522701573,-0.29409528728649414,-0.026917369103529685,NA,NA,NA,NA,NA
Stomach,Gompertz,None,Sex,Female,All,CPRD_GOLD,-0.041012206532557174,-0.42234723253100254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.020277411822537762,NA,NA,NA,NA,NA
Stomach,Gompertz,None,Sex,Male,All,CPRD_GOLD,-0.041012206532557174,-0.42234723253100254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.020277411822537762,NA,NA,NA,NA,NA
Stomach,WeibullPH,None,Sex,Female,All,CPRD_GOLD,NA,-0.448844512635956,-0.39611034076640866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02390341002350353,NA,NA,NA,NA,NA
Stomach,WeibullPH,None,Sex,Male,All,CPRD_GOLD,NA,-0.448844512635956,-0.39611034076640866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02390341002350353,NA,NA,NA,NA,NA
Stomach,Exponential,None,Sex,Female,All,CPRD_GOLD,-0.8038704267105544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03395350720741125,NA,NA,NA,NA,NA
Stomach,Exponential,None,Sex,Male,All,CPRD_GOLD,-0.8038704267105544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03395350720741125,NA,NA,NA,NA,NA
Stomach,Log-logistic,None,Sex,Female,All,CPRD_GOLD,NA,-0.007077031305751723,-0.2536413455633387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05008967047158132,NA,NA,NA,NA,NA
Stomach,Log-logistic,None,Sex,Male,All,CPRD_GOLD,NA,-0.007077031305751723,-0.2536413455633387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05008967047158132,NA,NA,NA,NA,NA
Stomach,Log-normal,None,Sex,Female,All,CPRD_GOLD,NA,NA,NA,-0.22012183781175623,0.5570016845157478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05727712293478653,NA,NA,NA,NA,NA
Stomach,Log-normal,None,Sex,Male,All,CPRD_GOLD,NA,NA,NA,-0.22012183781175623,0.5570016845157478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05727712293478653,NA,NA,NA,NA,NA
Stomach,Generalised Gamma,None,Sex,Female,All,CPRD_GOLD,NA,NA,NA,NA,NA,-0.4509989558880539,0.5705773364600824,-0.26601563593327293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08908794907894238,NA,NA,NA,NA,NA
Stomach,Generalised Gamma,None,Sex,Male,All,CPRD_GOLD,NA,NA,NA,NA,NA,-0.4509989558880539,0.5705773364600824,-0.26601563593327293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08908794907894238,NA,NA,NA,NA,NA
Stomach,Spline (1 knot),None,Sex,Female,All,CPRD_GOLD,NA,NA,NA,NA,NA,NA,NA,NA,1.6299348242583769,1.5113641604531463,0.022616492236355284,-5.8998973535824915,-0.6217826943519742,2.757579383280802,NA,NA,NA,NA,0.013535249870379348,NA,NA,NA,NA,NA
Stomach,Spline (1 knot),None,Sex,Male,All,CPRD_GOLD,NA,NA,NA,NA,NA,NA,NA,NA,1.6299348242583769,1.5113641604531463,0.022616492236355284,-5.8998973535824915,-0.6217826943519742,2.757579383280802,NA,NA,NA,NA,0.013535249870379348,NA,NA,NA,NA,NA
Stomach,Spline (3 knots),None,Sex,Female,All,CPRD_GOLD,NA,NA,NA,NA,NA,NA,NA,NA,2.0079392605340045,1.5928579886897583,0.056070830491524185,-5.8998973535824915,-1.6514021115331325,2.757579383280802,-0.10282677827049622,0.07939674311839516,-0.6217826943519742,0.20712553415976273,0.015178014218506862,NA,NA,NA,NA,NA
Stomach,Spline (3 knots),None,Sex,Male,All,CPRD_GOLD,NA,NA,NA,NA,NA,NA,NA,NA,2.0079392605340045,1.5928579886897583,0.056070830491524185,-5.8998973535824915,-1.6514021115331325,2.757579383280802,-0.10282677827049622,0.07939674311839516,-0.6217826943519742,0.20712553415976273,0.015178014218506862,NA,NA,NA,NA,NA
Breast,Gompertz,Sex,None,Female,All,CPRD_GOLD,-3.054645542152029,-0.046279497416131604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Breast,WeibullPH,Sex,None,Female,All,CPRD_GOLD,NA,-0.1251926815000973,-3.0147085669527733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Breast,Exponential,Sex,None,Female,All,CPRD_GOLD,-3.2529355318213717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Breast,Log-logistic,Sex,None,Female,All,CPRD_GOLD,NA,-0.03583487678553899,3.1203582780499977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Breast,Log-normal,Sex,None,Female,All,CPRD_GOLD,NA,NA,NA,3.3653338145350293,0.719719342196863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Breast,Generalised Gamma,Sex,None,Female,All,CPRD_GOLD,NA,NA,NA,NA,NA,3.414220779974174,0.34178110806491285,0.6705562972456747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Breast,Spline (1 knot),Sex,None,Female,All,CPRD_GOLD,NA,NA,NA,NA,NA,NA,NA,NA,-2.71029088189644,1.095827284360968,0.00703301885137245,-5.8998973535824915,1.0958688027223589,2.9539109213947063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Breast,Spline (3 knots),Sex,None,Female,All,CPRD_GOLD,NA,NA,NA,NA,NA,NA,NA,NA,-3.1752633088794724,0.9144394434594915,-0.04759618936065209,-5.8998973535824915,0.27180324382842375,2.9539109213947063,0.09204911685254391,-0.040583704481713036,1.0958688027223589,1.7578579175523736,NA,NA,NA,NA,NA,NA
Breast,Gompertz,Sex,None,Male,All,CPRD_GOLD,-2.7149407353843267,-0.0024406296948648646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Breast,WeibullPH,Sex,None,Male,All,CPRD_GOLD,NA,0.023340878466010767,-2.770955037268445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Breast,Exponential,Sex,None,Male,All,CPRD_GOLD,-2.725095720665941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Breast,Log-logistic,Sex,None,Male,All,CPRD_GOLD,NA,0.16787332878487843,2.3719856216375033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Breast,Log-normal,Sex,None,Male,All,CPRD_GOLD,NA,NA,NA,2.481951635369872,0.49604757575949143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Breast,Generalised Gamma,Sex,None,Male,All,CPRD_GOLD,NA,NA,NA,NA,NA,2.681733891302946,0.04621065051881367,0.8747679021367127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Breast,Spline (1 knot),Sex,None,Male,All,CPRD_GOLD,NA,NA,NA,NA,NA,NA,NA,NA,-2.7270067980463044,1.0676022407288843,0.002022832559987609,-4.801285064914382,1.228598592097545,2.789567058774199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Breast,Spline (3 knots),Sex,None,Male,All,CPRD_GOLD,NA,NA,NA,NA,NA,NA,NA,NA,-3.09138961488798,0.8822681342613359,-0.019207687746489434,-4.801285064914382,0.4316044963111996,2.789567058774199,-0.06129006031907837,0.12485957003663002,1.228598592097545,1.8026587596860906,NA,NA,NA,NA,NA,NA
Colorectal,Gompertz,Sex,None,Female,All,CPRD_GOLD,-1.5282584264147747,-0.20624059094586678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Colorectal,WeibullPH,Sex,None,Female,All,CPRD_GOLD,NA,-0.4533595962683178,-1.526150716506789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Colorectal,Exponential,Sex,None,Female,All,CPRD_GOLD,-2.1529642403676545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Colorectal,Log-logistic,Sex,None,Female,All,CPRD_GOLD,NA,-0.2685303089733541,1.777687800855287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Colorectal,Log-normal,Sex,None,Female,All,CPRD_GOLD,NA,NA,NA,1.8111102172662867,0.8297116376203584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Colorectal,Generalised Gamma,Sex,None,Female,All,CPRD_GOLD,NA,NA,NA,NA,NA,1.7988484316698132,0.8342432012577187,-0.01715853206275996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Colorectal,Spline (1 knot),Sex,None,Female,All,CPRD_GOLD,NA,NA,NA,NA,NA,NA,NA,NA,-0.6437965415093734,1.0815216327689139,0.01216321064331896,-5.8998973535824915,0.2026612410310773,2.9583290857825215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Colorectal,Spline (3 knots),Sex,None,Female,All,CPRD_GOLD,NA,NA,NA,NA,NA,NA,NA,NA,0.3079146446889931,1.3976715283639725,0.038651105914172236,-5.8998973535824915,-0.9946225751440622,2.9583290857825215,-0.03455294740705988,0.00999895394059616,0.2026612410310773,1.1247516768711447,NA,NA,NA,NA,NA,NA
Colorectal,Gompertz,Sex,None,Male,All,CPRD_GOLD,-1.5682387223184817,-0.17044511493812997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Colorectal,WeibullPH,Sex,None,Male,All,CPRD_GOLD,NA,-0.3717771642462238,-1.5642117731037368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Colorectal,Exponential,Sex,None,Male,All,CPRD_GOLD,-2.0990812190752073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Colorectal,Log-logistic,Sex,None,Male,All,CPRD_GOLD,NA,-0.17306076402327658,1.6786051778096625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Colorectal,Log-normal,Sex,None,Male,All,CPRD_GOLD,NA,NA,NA,1.705237958616171,0.7433987755192168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Colorectal,Generalised Gamma,Sex,None,Male,All,CPRD_GOLD,NA,NA,NA,NA,NA,1.8429203653044839,0.6800209101540527,0.214691312548975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Colorectal,Spline (1 knot),Sex,None,Male,All,CPRD_GOLD,NA,NA,NA,NA,NA,NA,NA,NA,-0.7768630655631706,1.1111115690819915,0.011979704834473887,-5.8998973535824915,0.38236939331351494,2.9132436547025593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Colorectal,Spline (3 knots),Sex,None,Male,All,CPRD_GOLD,NA,NA,NA,NA,NA,NA,NA,NA,-0.2818883209355109,1.272787516647527,0.03352883631685814,-5.8998973535824915,-0.7181138032904064,2.9132436547025593,-0.05314874268163935,0.03846113450913838,0.38236939331351494,1.2217588138543505,NA,NA,NA,NA,NA,NA
Head_and_neck,Gompertz,Sex,None,Female,All,CPRD_GOLD,-1.792106099439759,-0.15957247853402046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Head_and_neck,WeibullPH,Sex,None,Female,All,CPRD_GOLD,NA,-0.3637372751463455,-1.7722985034929997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
