n,events,rmean,se,median,rmean in years (SE),Median Survival in Years (95% CI),rmean5yr,se5yr,rmean 5yrs in years (SE),rmean10yr,se10yr,rmean 10yrs in years (SE),Survival Rate % (95% CI) year 1,Survival Rate % (95% CI) year 5,Survival Rate % (95% CI) year 10,surv year 1,surv year 5,surv year 10,Method,Cancer,Age,Sex,Stratification,Adjustment,Database
14,<10,18.3607,1.5064454511595666,NA,18.36 (1.51),NA,5,0,5.00 (0.00),10,0,10.00 (0.00),100.0 (100.0-100.0),100.0 (100.0-100.0),100.0 (100.0-100.0),100,100,100,Kaplan-Meier,Prostate,18 to 39,Male,Age,None,CPRD_GOLD
414,39,17.2054,0.479025255663922,NA,17.21 (0.48),NA,4.747900281955085,0.046997585889099025,4.75 (0.05),9.175182748055425,0.13208208939709445,9.18 (0.13),97.6 (96.1-99.2),90.1 (86.7-93.5),84.6 (79.2-90.3),97.6481,90.068,84.5749,Kaplan-Meier,Prostate,40 to 49,Male,Age,None,CPRD_GOLD
5389,596,16.6373,0.14844700254234228,NA,16.64 (0.15),NA,4.74430074703765,0.01301327225436637,4.74 (0.01),9.083648516377309,0.03792513682163239,9.08 (0.04),98.2 (97.8-98.6),89.9 (89.0-90.9),83.3 (81.9-84.8),98.1881,89.949700000000007,83.3226,Kaplan-Meier,Prostate,50 to 59,Male,Age,None,CPRD_GOLD
18231,3318,14.2688,0.10347413208857358,17.2603,14.27 (0.10),17.26 (16.36-18.30),4.629863535948579,0.008325292109620103,4.63 (0.01),8.573473387381727,0.02414218719149743,8.57 (0.02),97.5 (97.3-97.7),85.5 (84.9-86.1),72.6 (71.7-73.6),97.4999,85.5011,72.645,Kaplan-Meier,Prostate,60 to 69,Male,Age,None,CPRD_GOLD
21898,7310,10.1401,0.08406657044759164,9.8959,10.14 (0.08),9.90 (9.65-10.15),4.28644255531936,0.009978519864273522,4.29 (0.01),7.322188506467633,0.026673900125289324,7.32 (0.03),94.4 (94.1-94.8),72.5 (71.8-73.2),49.6 (48.6-50.7),94.4404,72.4598,49.635,Kaplan-Meier,Prostate,70 to 79,Male,Age,None,CPRD_GOLD
11573,6421,5.3769,0.07341973852890456,4.1507,5.38 (0.07),4.15 (4.04-4.24),3.3755098482659625,0.017809974073691663,3.38 (0.02),4.798113862217757,0.03776063216316912,4.80 (0.04),84.1 (83.5-84.8),43.1 (42.0-44.2),16.3 (15.2-17.5),84.1471,43.0552,16.3355,Kaplan-Meier,Prostate,80 +,Male,Age,None,CPRD_GOLD
79,51,4.9413,1.015032031054851,1.4411,4.94 (1.02),1.44 (0.80-2.92),2.222316635107291,0.23780421903099241,2.22 (0.24),3.5095278721657075,0.49518030924688267,3.51 (0.50),52.8 (42.3-65.9),28.7 (19.2-42.8),20.1 (10.5-38.4),52.7851,28.6732,20.0712,Kaplan-Meier,Stomach,18 to 39,Both,Age,None,CPRD_GOLD
203,139,5.3786,0.6403296192534177,0.9479,5.38 (0.64),0.95 (0.79-1.09),1.8954570758176361,0.14420953779442788,1.90 (0.14),3.0560329351218085,0.3028314785628115,3.06 (0.30),47.3 (40.8-55.0),24.3 (18.4-32.0),23.2 (17.4-31.0),47.3421,24.2545,23.2,Kaplan-Meier,Stomach,40 to 49,Both,Age,None,CPRD_GOLD
501,352,4.7918,0.38124507064211727,1.0575,4.79 (0.38),1.06 (0.87-1.26),1.99001036929428,0.09150649417244365,1.99 (0.09),3.097929444562093,0.18595260701336241,3.10 (0.19),51.9 (47.6-56.7),25.0 (21.1-29.6),19.6 (15.7-24.4),51.9173,24.9593,19.6015,Kaplan-Meier,Stomach,50 to 59,Both,Age,None,CPRD_GOLD
1111,846,3.9679,0.22801554917221648,0.9671,3.97 (0.23),0.97 (0.87-1.09),1.8796870235289402,0.05914167261966161,1.88 (0.06),2.791235959798079,0.11489811138069235,2.79 (0.11),49.5 (46.6-52.6),21.7 (19.3-24.6),15.3 (12.9-18.1),49.4768,21.7489,15.2686,Kaplan-Meier,Stomach,60 to 69,Both,Age,None,CPRD_GOLD
2154,1710,3.1628,0.14992999409094643,0.8411,3.16 (0.15),0.84 (0.76-0.92),1.6659791871913667,0.04061824955841462,1.67 (0.04),2.369528368286984,0.07615255214511368,2.37 (0.08),45.2 (43.1-47.4),18.3 (16.6-20.2),10.9 (9.2-12.8),45.1871,18.2816,10.8652,Kaplan-Meier,Stomach,70 to 79,Both,Age,None,CPRD_GOLD
1964,1628,1.7115,0.10709178196407121,0.5562,1.71 (0.11),0.56 (0.52-0.60),1.2255374846338465,0.0368851197100574,1.23 (0.04),1.5142876315255924,0.061156707785849904,1.51 (0.06),34.6 (32.5-36.9),8.7 (7.3-10.4),3.6 (2.4-5.3),34.611,8.7212,3.5657,Kaplan-Meier,Stomach,80 +,Both,Age,None,CPRD_GOLD
2918,503,15.3023,0.19340277488140512,NA,15.30 (0.19),NA,4.60022283642704,0.021402137733293136,4.60 (0.02),8.540946056176985,0.061912087669106254,8.54 (0.06),97.7 (97.2-98.3),84.1 (82.6-85.7),74.4 (72.2-76.6),97.7245,84.1488,74.3576,Kaplan-Meier,Breast,18 to 39,Both,None,Age,CPRD_GOLD
10622,1432,16.3408,0.09727395066377961,NA,16.34 (0.10),NA,4.729201152963539,0.009122021183357434,4.73 (0.01),8.929137339787895,0.02783691119823392,8.93 (0.03),98.6 (98.4-98.8),88.2 (87.5-88.9),80.7 (79.6-81.7),98.602,88.2136,80.6583,Kaplan-Meier,Breast,40 to 49,Both,None,Age,CPRD_GOLD
19969,2338,16.9083,0.064363121406954,NA,16.91 (0.06),NA,4.776015470070984,0.006220615593211084,4.78 (0.01),9.139562921016426,0.018317454770943296,9.14 (0.02),98.5 (98.3-98.6),90.9 (90.4-91.3),83.6 (82.9-84.3),98.4526,90.8708,83.6241,Kaplan-Meier,Breast,50 to 59,Both,None,Age,CPRD_GOLD
20535,3335,15.4145,0.07961736157690455,NA,15.41 (0.08),NA,4.683207154540495,0.007276574383595111,4.68 (0.01),8.823749302549201,0.020646471755913408,8.82 (0.02),97.5 (97.2-97.7),87.7 (87.2-88.3),77.8 (77.0-78.6),97.4636,87.7443,77.796,Kaplan-Meier,Breast,60 to 69,Both,None,Age,CPRD_GOLD
13542,4149,11.3948,0.11340422742043275,11.5671,11.39 (0.11),11.57 (11.24-11.97),4.303227570200005,0.01272114586690584,4.30 (0.01),7.557273151237319,0.0333666138490481,7.56 (0.03),93.8 (93.3-94.2),74.2 (73.4-75.0),56.1 (54.9-57.3),93.7621,74.1931,56.1016,Kaplan-Meier,Breast,70 to 79,Both,None,Age,CPRD_GOLD
10763,5521,5.9245,0.09008525384583771,4.4137,5.92 (0.09),4.41 (4.26-4.54),3.429838311729881,0.018664984443787405,3.43 (0.02),5.044805365987631,0.04131255391428159,5.04 (0.04),84.5 (83.8-85.2),46.0 (44.9-47.2),20.9 (19.6-22.3),84.4541,46.0272,20.9262,Kaplan-Meier,Breast,80 +,Both,None,Age,CPRD_GOLD
560,142,13.7661,0.4499774035201612,NA,13.77 (0.45),NA,4.032400784408631,0.07488393029195395,4.03 (0.07),7.40392965887872,0.18456171266142118,7.40 (0.18),89.7 (87.1-92.4),69.7 (65.4-74.3),65.7 (60.8-70.9),89.7238,69.7214,65.6913,Kaplan-Meier,Colorectal,18 to 39,Both,None,Age,CPRD_GOLD
1797,575,12.6428,0.251233623442469,NA,12.64 (0.25),NA,3.845675285845426,0.043734514347199875,3.85 (0.04),6.935042053527685,0.1042430479805157,6.94 (0.10),87.3 (85.7-88.9),64.8 (62.4-67.3),60.2 (57.5-63.0),87.2786,64.7999,60.1597,Kaplan-Meier,Colorectal,40 to 49,Both,None,Age,CPRD_GOLD
5666,1891,12.0727,0.15294309165566972,17.7973,12.07 (0.15),17.80 (14.27-NA),3.8851869037899287,0.024206022551557176,3.89 (0.02),6.91844320016742,0.05795731120925686,6.92 (0.06),87.6 (86.7-88.4),65.1 (63.7-66.5),56.8 (55.2-58.5),87.5543,65.0848,56.8311,Kaplan-Meier,Colorectal,50 to 59,Both,None,Age,CPRD_GOLD
11651,4402,10.961,0.11461577321479163,11.4521,10.96 (0.11),11.45 (10.45-12.18),3.781115938321942,0.017321880357689973,3.78 (0.02),6.614935288928544,0.0406232002192915,6.61 (0.04),85.9 (85.2-86.5),62.5 (61.5-63.5),51.9 (50.7-53.1),85.8506,62.4653,51.8978,Kaplan-Meier,Colorectal,60 to 69,Both,None,Age,CPRD_GOLD
14437,7101,8.1022,0.09196892252087076,5.9973,8.10 (0.09),6.00 (5.73-6.31),3.446874785972397,0.016733164552606,3.45 (0.02),5.703882758516305,0.03703672444034579,5.70 (0.04),80.1 (79.4-80.7),53.5 (52.6-54.4),37.8 (36.7-38.9),80.0797,53.4918,37.7807,Kaplan-Meier,Colorectal,70 to 79,Both,None,Age,CPRD_GOLD
11532,7325,4.4509,0.06665275401663638,2.2685,4.45 (0.07),2.27 (2.19-2.38),2.634328858009247,0.019929560721844614,2.63 (0.02),3.8297190989362906,0.03910540261054645,3.83 (0.04),66.4 (65.5-67.3),33.1 (32.1-34.1),15.9 (14.9-17.1),66.4236,33.0536,15.9496,Kaplan-Meier,Colorectal,80 +,Both,None,Age,CPRD_GOLD
308,51,15.8436,0.5464173815217307,NA,15.84 (0.55),NA,4.395835985357564,0.08426310975458007,4.40 (0.08),8.364151817524075,0.2098739831591168,8.36 (0.21),94.1 (91.4-96.9),81.1 (76.2-86.3),76.9 (70.8-83.4),94.1054,81.1018,76.8656,Kaplan-Meier,Head_and_neck,18 to 39,Both,None,Age,CPRD_GOLD
974,283,12.6273,0.390775276531272,15.7507,12.63 (0.39),15.75 (13.55-NA),4.116932361915692,0.05337266843623353,4.12 (0.05),7.422528252328538,0.13158479677062296,7.42 (0.13),90.0 (88.1-92.0),71.5 (68.4-74.8),61.3 (57.3-65.6),90.008,71.5013,61.3152,Kaplan-Meier,Head_and_neck,40 to 49,Both,None,Age,CPRD_GOLD
2683,882,11.8326,0.2227090875478249,12.4082,11.83 (0.22),12.41 (10.92-15.85),3.980400615464597,0.03421221753952998,3.98 (0.03),7.076119775335001,0.0822661674554831,7.08 (0.08),88.6 (87.4-89.8),67.8 (65.9-69.9),55.4 (52.9-58.1),88.5944,67.8353,55.4443,Kaplan-Meier,Head_and_neck,50 to 59,Both,None,Age,CPRD_GOLD
3203,1375,9.1308,0.21154553036394128,7.7123,9.13 (0.21),7.71 (6.99-8.53),3.611132078150788,0.0345755127561492,3.61 (0.03),6.143850070648387,0.07942661757992689,6.14 (0.08),83.4 (82.0-84.7),58.2 (56.3-60.1),43.4 (41.0-45.9),83.3529,58.1634,43.3774,Kaplan-Meier,Head_and_neck,60 to 69,Both,None,Age,CPRD_GOLD
2269,1219,6.5576,0.20337425549860805,4.7068,6.56 (0.20),4.71 (4.21-5.22),3.261649848858213,0.04340652815326045,3.26 (0.04),5.201143096067795,0.09329408190715605,5.20 (0.09),76.8 (75.0-78.6),48.8 (46.5-51.2),28.1 (25.4-31.1),76.7544,48.7853,28.0925,Kaplan-Meier,Head_and_neck,70 to 79,Both,None,Age,CPRD_GOLD
1219,815,4.0849,0.20404926628645959,1.9616,4.08 (0.20),1.96 (1.75-2.30),2.5273884296040983,0.06020064423035429,2.53 (0.06),3.51983924191861,0.11349796207917943,3.52 (0.11),63.9 (61.2-66.8),29.8 (26.9-33.0),12.3 (9.7-15.8),63.9135,29.8025,12.3487,Kaplan-Meier,Head_and_neck,80 +,Both,None,Age,CPRD_GOLD
34,20,5.5193,1.3760877135498155,0.5973,5.52 (1.38),0.60 (0.32-NA),2.018931529195078,0.40086024864331854,2.02 (0.40),3.6415266849044197,0.8498723035876333,3.64 (0.85),49.3 (34.4-70.6),32.5 (18.7-56.4),32.5 (18.7-56.4),49.31,32.4519,32.4519,Kaplan-Meier,Liver,18 to 39,Both,None,Age,CPRD_GOLD
113,71,5.4294,0.6936893481206688,1.4548,5.43 (0.69),1.45 (1.05-3.09),2.3571318564431967,0.20409352557632363,2.36 (0.20),3.7943418466119123,0.420710105070225,3.79 (0.42),58.6 (50.0-68.7),31.2 (22.9-42.6),28.3 (20.1-39.7),58.6234,31.2313,28.2569,Kaplan-Meier,Liver,40 to 49,Both,None,Age,CPRD_GOLD
447,313,3.4238,0.32149854770252784,0.9562,3.42 (0.32),0.96 (0.75-1.10),1.837494139573818,0.09676571903217908,1.84 (0.10),2.6740610424501905,0.1927845800853131,2.67 (0.19),48.2 (43.6-53.3),21.0 (16.9-26.1),14.6 (10.3-20.5),48.1996,21.0081,14.5642,Kaplan-Meier,Liver,50 to 59,Both,None,Age,CPRD_GOLD
824,607,2.8018,0.20757596817710533,0.8822,2.80 (0.21),0.88 (0.75-1.03),1.6982782506031668,0.06798480439262158,1.70 (0.07),2.2905158892113238,0.12663546767236603,2.29 (0.13),47.3 (43.8-50.9),15.9 (13.1-19.4),9.9 (7.1-13.9),47.2612,15.9247,9.8973,Kaplan-Meier,Liver,60 to 69,Both,None,Age,CPRD_GOLD
989,802,1.8369,0.13048131849909134,0.611,1.84 (0.13),0.61 (0.56-0.70),1.3366753151352593,0.0541354306275896,1.34 (0.05),1.660447790428568,0.0900196629682118,1.66 (0.09),39.0 (35.9-42.3),9.3 (7.4-11.8),3.0 (1.5-6.1),38.9753,9.3342,3.0488,Kaplan-Meier,Liver,70 to 79,Both,None,Age,CPRD_GOLD
606,501,1.0405,0.06765212312531785,0.4192,1.04 (0.07),0.42 (0.35-0.50),0.9993902131474859,0.059079902864675696,1.00 (0.06),1.0405232855031545,0.06765212312531785,1.04 (0.07),30.1 (26.5-34.2),4.1 (2.3-7.1),0.0 (NA-NA),30.1025,4.0699,0,Kaplan-Meier,Liver,80 +,Both,None,Age,CPRD_GOLD
115,64,7.5095,0.9505124139748907,1.8575,7.51 (0.95),1.86 (0.95-2.72),2.475950910587209,0.20547974272173022,2.48 (0.21),4.347408591316973,0.44995226935549787,4.35 (0.45),57.5 (48.8-67.7),37.6 (29.0-48.9),33.5 (23.6-47.4),57.5033,37.6469,33.4639,Kaplan-Meier,Lung,18 to 39,Both,None,Age,CPRD_GOLD
859,627,3.8134,0.2757555349993736,0.8575,3.81 (0.28),0.86 (0.77-1.01),1.695865557205658,0.06494816001852245,1.70 (0.06),2.527128977381785,0.13292362717177944,2.53 (0.13),47.3 (43.9-50.9),18.6 (15.8-21.8),14.9 (12.0-18.5),47.2714,18.5778,14.925,Kaplan-Meier,Lung,40 to 49,Both,None,Age,CPRD_GOLD
3777,2902,3.0886,0.1171471463180905,0.8082,3.09 (0.12),0.81 (0.76-0.85),1.5931750181884192,0.030236500536923873,1.59 (0.03),2.2564461216593017,0.05819520564366486,2.26 (0.06),43.4 (41.8-45.1),16.0 (14.7-17.4),10.6 (9.3-12.1),43.4299,16.0103,10.5894,Kaplan-Meier,Lung,50 to 59,Both,None,Age,CPRD_GOLD
9729,7709,2.6277,0.06582646388430156,0.7808,2.63 (0.07),0.78 (0.75-0.81),1.5418630924536159,0.018386230170099483,1.54 (0.02),2.0750985663074992,0.033710883953787366,2.08 (0.03),42.7 (41.6-43.7),14.3 (13.5-15.1),8.0 (7.3-8.9),42.6529,14.2864,8.0299,Kaplan-Meier,Lung,60 to 69,Both,None,Age,CPRD_GOLD
12861,10469,1.9653,0.04702905277720204,0.6301,1.97 (0.05),0.63 (0.61-0.65),1.3477768044853906,0.015159296904496652,1.35 (0.02),1.7227435508252225,0.026437009349415504,1.72 (0.03),37.8 (36.9-38.7),10.7 (10.1-11.4),4.9 (4.3-5.6),37.803,10.6968,4.9186,Kaplan-Meier,Lung,70 to 79,Both,None,Age,CPRD_GOLD
7964,6623,1.1804,0.02922016390774777,0.4356,1.18 (0.03),0.44 (0.41-0.45),1.0099293833187197,0.016611347836709988,1.01 (0.02),1.155593263118476,0.02548013756235184,1.16 (0.03),29.4 (28.3-30.4),5.4 (4.8-6.1),1.2 (0.7-1.9),29.3613,5.4172,1.1639,Kaplan-Meier,Lung,80 +,Both,None,Age,CPRD_GOLD
37,21,7.4433,1.4281279818554917,1.6685,7.44 (1.43),1.67 (0.40-NA),2.4091930121490326,0.37450676131748833,2.41 (0.37),4.42436607995368,0.7916270375387768,4.42 (0.79),56.6 (42.7-75.1),40.3 (26.6-61.1),40.3 (26.6-61.1),56.6281,40.3035,40.3035,Kaplan-Meier,Pancreatic,18 to 39,Both,None,Age,CPRD_GOLD
271,207,2.9906,0.3851505376309642,0.7534,2.99 (0.39),0.75 (0.66-0.99),1.6350274857039728,0.11412922923996364,1.64 (0.11),2.249888809352613,0.21220151327208506,2.25 (0.21),42.3 (36.6-48.9),16.8 (12.4-22.7),9.9 (5.8-16.8),42.3058,16.7616,9.8887,Kaplan-Meier,Pancreatic,40 to 49,Both,None,Age,CPRD_GOLD
948,786,1.9418,0.15435327457907655,0.6027,1.94 (0.15),0.60 (0.53-0.67),1.2370728957978165,0.05307381079281753,1.24 (0.05),1.6297809194156683,0.09584180835372073,1.63 (0.10),34.7 (31.7-38.0),10.2 (8.2-12.8),5.7 (4.0-8.3),34.7204,10.2399,5.7198,Kaplan-Meier,Pancreatic,50 to 59,Both,None,Age,CPRD_GOLD
2083,1781,1.5361,0.09233318432623427,0.4849,1.54 (0.09),0.48 (0.45-0.52),1.0045408521821113,0.03099832765939302,1.00 (0.03),1.2687807990624969,0.055173611185650076,1.27 (0.06),28.7 (26.7-30.8),6.5 (5.4-7.9),4.6 (3.5-5.9),28.7031,6.5389,4.5916,Kaplan-Meier,Pancreatic,60 to 69,Both,None,Age,CPRD_GOLD
2590,2249,1.1826,0.062268605250059374,0.3753,1.18 (0.06),0.38 (0.35-0.40),0.8594088475346737,0.025883452214342413,0.86 (0.03),1.056331991750505,0.04514218151945222,1.06 (0.05),24.4 (22.7-26.2),4.9 (4.0-6.0),3.5 (2.7-4.6),24.4132,4.8941,3.484,Kaplan-Meier,Pancreatic,70 to 79,Both,None,Age,CPRD_GOLD
2130,1872,0.8444,0.07035232741656056,0.2247,0.84 (0.07),0.22 (0.21-0.24),0.6212230361370358,0.02499968373045404,0.62 (0.02),0.731795621220683,0.04156763990867629,0.73 (0.04),16.1 (14.5-17.9),3.2 (2.4-4.3),1.9 (1.2-3.1),16.1259,3.2151,1.9044,Kaplan-Meier,Pancreatic,80 +,Both,None,Age,CPRD_GOLD
14,<10,18.3607,1.5064454511595666,NA,18.36 (1.51),NA,5,0,5.00 (0.00),10,0,10.00 (0.00),100.0 (100.0-100.0),100.0 (100.0-100.0),100.0 (100.0-100.0),100,100,100,Kaplan-Meier,Prostate,18 to 39,Male,None,Age,CPRD_GOLD
414,39,17.2054,0.479025255663922,NA,17.21 (0.48),NA,4.747900281955085,0.046997585889099025,4.75 (0.05),9.175182748055425,0.13208208939709445,9.18 (0.13),97.6 (96.1-99.2),90.1 (86.7-93.5),84.6 (79.2-90.3),97.6481,90.068,84.5749,Kaplan-Meier,Prostate,40 to 49,Male,None,Age,CPRD_GOLD
5389,596,16.6373,0.14844700254234228,NA,16.64 (0.15),NA,4.74430074703765,0.01301327225436637,4.74 (0.01),9.083648516377309,0.03792513682163239,9.08 (0.04),98.2 (97.8-98.6),89.9 (89.0-90.9),83.3 (81.9-84.8),98.1881,89.949700000000007,83.3226,Kaplan-Meier,Prostate,50 to 59,Male,None,Age,CPRD_GOLD
18231,3318,14.2688,0.10347413208857358,17.2603,14.27 (0.10),17.26 (16.36-18.30),4.629863535948579,0.008325292109620103,4.63 (0.01),8.573473387381727,0.02414218719149743,8.57 (0.02),97.5 (97.3-97.7),85.5 (84.9-86.1),72.6 (71.7-73.6),97.4999,85.5011,72.645,Kaplan-Meier,Prostate,60 to 69,Male,None,Age,CPRD_GOLD
21898,7310,10.1401,0.08406657044759164,9.8959,10.14 (0.08),9.90 (9.65-10.15),4.28644255531936,0.009978519864273522,4.29 (0.01),7.322188506467633,0.026673900125289324,7.32 (0.03),94.4 (94.1-94.8),72.5 (71.8-73.2),49.6 (48.6-50.7),94.4404,72.4598,49.635,Kaplan-Meier,Prostate,70 to 79,Male,None,Age,CPRD_GOLD
11573,6421,5.3769,0.07341973852890456,4.1507,5.38 (0.07),4.15 (4.04-4.24),3.3755098482659625,0.017809974073691663,3.38 (0.02),4.798113862217757,0.03776063216316912,4.80 (0.04),84.1 (83.5-84.8),43.1 (42.0-44.2),16.3 (15.2-17.5),84.1471,43.0552,16.3355,Kaplan-Meier,Prostate,80 +,Male,None,Age,CPRD_GOLD
79,51,4.9413,1.015032031054851,1.4411,4.94 (1.02),1.44 (0.80-2.92),2.222316635107291,0.23780421903099241,2.22 (0.24),3.5095278721657075,0.49518030924688267,3.51 (0.50),52.8 (42.3-65.9),28.7 (19.2-42.8),20.1 (10.5-38.4),52.7851,28.6732,20.0712,Kaplan-Meier,Stomach,18 to 39,Both,None,Age,CPRD_GOLD
203,139,5.3786,0.6403296192534177,0.9479,5.38 (0.64),0.95 (0.79-1.09),1.8954570758176361,0.14420953779442788,1.90 (0.14),3.0560329351218085,0.3028314785628115,3.06 (0.30),47.3 (40.8-55.0),24.3 (18.4-32.0),23.2 (17.4-31.0),47.3421,24.2545,23.2,Kaplan-Meier,Stomach,40 to 49,Both,None,Age,CPRD_GOLD
501,352,4.7918,0.38124507064211727,1.0575,4.79 (0.38),1.06 (0.87-1.26),1.99001036929428,0.09150649417244365,1.99 (0.09),3.097929444562093,0.18595260701336241,3.10 (0.19),51.9 (47.6-56.7),25.0 (21.1-29.6),19.6 (15.7-24.4),51.9173,24.9593,19.6015,Kaplan-Meier,Stomach,50 to 59,Both,None,Age,CPRD_GOLD
1111,846,3.9679,0.22801554917221648,0.9671,3.97 (0.23),0.97 (0.87-1.09),1.8796870235289402,0.05914167261966161,1.88 (0.06),2.791235959798079,0.11489811138069235,2.79 (0.11),49.5 (46.6-52.6),21.7 (19.3-24.6),15.3 (12.9-18.1),49.4768,21.7489,15.2686,Kaplan-Meier,Stomach,60 to 69,Both,None,Age,CPRD_GOLD
2154,1710,3.1628,0.14992999409094643,0.8411,3.16 (0.15),0.84 (0.76-0.92),1.6659791871913667,0.04061824955841462,1.67 (0.04),2.369528368286984,0.07615255214511368,2.37 (0.08),45.2 (43.1-47.4),18.3 (16.6-20.2),10.9 (9.2-12.8),45.1871,18.2816,10.8652,Kaplan-Meier,Stomach,70 to 79,Both,None,Age,CPRD_GOLD
1964,1628,1.7115,0.10709178196407121,0.5562,1.71 (0.11),0.56 (0.52-0.60),1.2255374846338465,0.0368851197100574,1.23 (0.04),1.5142876315255924,0.061156707785849904,1.51 (0.06),34.6 (32.5-36.9),8.7 (7.3-10.4),3.6 (2.4-5.3),34.611,8.7212,3.5657,Kaplan-Meier,Stomach,80 +,Both,None,Age,CPRD_GOLD
2908,503,15.2859,0.19392551079883905,NA,15.29 (0.19),NA,4.598726010151659,0.021476571937933713,4.60 (0.02),8.535516643577179,0.0621152532911387,8.54 (0.06),97.7 (97.2-98.3),84.1 (82.5-85.7),74.3 (72.1-76.5),97.7161,84.0897,74.266,Kaplan-Meier,Breast,18 to 39,Female,agesex,None,CPRD_GOLD
<10,0,20.011,0,NA,20.01 (0.00),NA,5,0,5.00 (0.00),10,0,10.00 (0.00),100.0 (100.0-100.0),100.0 (100.0-100.0),100.0 (100.0-100.0),100,100,100,Kaplan-Meier,Breast,18 to 39,Male,agesex,None,CPRD_GOLD
10597,1430,16.338,0.09755957683230068,NA,16.34 (0.10),NA,4.728934649960531,0.009136536696442285,4.73 (0.01),8.927665634508816,0.027882344485602915,8.93 (0.03),98.6 (98.4-98.8),88.2 (87.5-88.9),80.6 (79.6-81.7),98.5987,88.1994,80.6265,Kaplan-Meier,Breast,40 to 49,Female,agesex,None,CPRD_GOLD
25,<10,17.7577,1.4771350892423127,NA,17.76 (1.48),NA,4.855890410958904,0.14046065274984973,4.86 (0.14),9.605890410958905,0.3841305113700738,9.61 (0.38),100.0 (100.0-100.0),95.0 (85.9-100.0),95.0 (85.9-100.0),100,95,95,Kaplan-Meier,Breast,40 to 49,Male,agesex,None,CPRD_GOLD
19907,2324,16.916,0.06443670472066601,NA,16.92 (0.06),NA,4.776838395337359,0.006218460276616178,4.78 (0.01),9.142748139671186,0.01831368007072244,9.14 (0.02),98.5 (98.3-98.6),90.9 (90.5-91.4),83.7 (83.0-84.4),98.4638,90.9086,83.6701,Kaplan-Meier,Breast,50 to 59,Female,agesex,None,CPRD_GOLD
62,14,14.0392,1.36567157590647,NA,14.04 (1.37),NA,4.495908214568079,0.16797546818592188,4.50 (0.17),8.067920605241897,0.46689553911653575,8.07 (0.47),94.6 (88.9-100.0),78.2 (66.8-91.4),68.2 (54.7-85.1),94.6429,78.1638,68.2438,Kaplan-Meier,Breast,50 to 59,Male,agesex,None,CPRD_GOLD
20415,3298,15.4339,0.07980099950958748,NA,15.43 (0.08),NA,4.685325088444616,0.007279007195235135,4.69 (0.01),8.831180950842247,0.020652184262895192,8.83 (0.02),97.5 (97.3-97.7),87.8 (87.3-88.3),77.9 (77.1-78.7),97.4741,87.8299,77.9087,Kaplan-Meier,Breast,60 to 69,Female,agesex,None,CPRD_GOLD
120,37,12.3964,0.9708032437544525,16.274,12.40 (0.97),16.27 (9.88-NA),4.336606153740541,0.12317292719815949,4.34 (0.12),7.576176557709306,0.34788733304304503,7.58 (0.35),95.7 (92.1-99.5),73.4 (64.9-83.0),58.9 (48.2-71.8),95.7233,73.4123,58.8558,Kaplan-Meier,Breast,60 to 69,Male,agesex,None,CPRD_GOLD
13403,4100,11.4103,0.11390664777572633,11.611,11.41 (0.11),11.61 (11.32-12.00),4.303427425626349,0.012787435779877345,4.30 (0.01),7.5609276792080164,0.03353337685238514,7.56 (0.03),93.7 (93.3-94.2),74.2 (73.4-75.1),56.2 (55.0-57.5),93.7466,74.2238,56.2255,Kaplan-Meier,Breast,70 to 79,Female,agesex,None,CPRD_GOLD
139,49,10.1146,0.9246849081889813,8.6301,10.11 (0.92),8.63 (7.55-11.81),4.282720735198232,0.12523216829114947,4.28 (0.13),7.19886300975851,0.3321108709733655,7.20 (0.33),95.3 (91.7-99.0),71.1 (62.8-80.6),44.2 (33.2-58.8),95.2774,71.13,44.1641,Kaplan-Meier,Breast,70 to 79,Male,agesex,None,CPRD_GOLD
10674,5478,5.924,0.09058319083237536,4.4055,5.92 (0.09),4.41 (4.25-4.53),3.427198883727203,0.018751628621678593,3.43 (0.02),5.039983330408179,0.04147695201173777,5.04 (0.04),84.4 (83.7-85.1),46.0 (44.8-47.1),20.9 (19.6-22.3),84.4231,45.9634,20.9144,Kaplan-Meier,Breast,80 +,Female,agesex,None,CPRD_GOLD
89,43,6.2599,0.7712538700915692,5.3644,6.26 (0.77),5.36 (4.11-9.57),3.744591114741986,0.18999340387175617,3.74 (0.19),5.603974030873908,0.4583444426553109,5.60 (0.46),88.1 (81.5-95.3),53.7 (42.4-68.1),22.2 (11.0-44.7),88.121,53.6903,22.2105,Kaplan-Meier,Breast,80 +,Male,agesex,None,CPRD_GOLD
283,71,13.8239,0.6392976147454835,NA,13.82 (0.64),NA,4.062930159160377,0.10469338024391618,4.06 (0.10),7.455962262247712,0.2564565069802828,7.46 (0.26),89.7 (86.1-93.5),70.8 (64.9-77.3),66.1 (59.5-73.6),89.715,70.8303,66.1346,Kaplan-Meier,Colorectal,18 to 39,Female,agesex,None,CPRD_GOLD
277,71,13.659,0.6408710632553398,NA,13.66 (0.64),NA,3.9993372846084974,0.10714176514913301,4.00 (0.11),7.343944499394766,0.26609184846168005,7.34 (0.27),89.7 (86.1-93.6),68.5 (62.3-75.3),65.1 (58.2-72.8),89.7461,68.4788,65.0825,Kaplan-Meier,Colorectal,18 to 39,Male,agesex,None,CPRD_GOLD
