"time","n.risk","n.event","n.censor","est","std.error","ucl","lcl","Method","Cancer","Age","Gender"
0.09,68944,73,32,0.96906,0.000668043210511994,0.97033,0.9678,"Observed","ColorectalCancer","All","Both"
0.09,15251,12,10,0.98268,0.0010630544137438,0.98473,0.98064,"Observed","HeadNeckCancer","All","Both"
0.09,4954,32,7,0.87828,0.00495277090323315,0.88685,0.86979,"Observed","LiverCancer","All","Both"
0.09,59447,219,58,0.8843,0.00139088565250145,0.88672,0.8819,"Observed","LungCancer","All","Both"
0.09,12370,73,9,0.8273,0.00372606484324189,0.83336,0.82128,"Observed","PancreaticCancer","All","Both"
0.09,94396,14,36,0.99456,0.000239481374175114,0.99503,0.99409,"Observed","ProstateCancer","All","Both"
0.09,8810,29,1,0.90431,0.00329119605752616,0.91016,0.8985,"Observed","StomachCancer","All","Both"
0.093,108983,19,53,0.99451,0.000223910339261519,0.99494,0.99407,"Observed","BreastCancer","All","Both"
0.093,68839,85,35,0.96787,0.000681352263492175,0.96916,0.96658,"Observed","ColorectalCancer","All","Both"
0.093,15229,6,8,0.9823,0.00107515840738885,0.98437,0.98023,"Observed","HeadNeckCancer","All","Both"
0.093,4915,27,2,0.87345,0.00506495719804151,0.88217,0.86483,"Observed","LiverCancer","All","Both"
0.093,59170,250,32,0.88057,0.00141642939617571,0.88302,0.87813,"Observed","LungCancer","All","Both"
0.093,12288,89,13,0.8213,0.00380490251809975,0.82745,0.8152,"Observed","PancreaticCancer","All","Both"
0.093,94346,18,51,0.99437,0.000243667644651044,0.99484,0.99389,"Observed","ProstateCancer","All","Both"
0.093,8780,41,3,0.90009,0.0033713978834737,0.90605,0.89416,"Observed","StomachCancer","All","Both"
0.096,108911,18,42,0.99434,0.000227274265961169,0.99479,0.9939,"Observed","BreastCancer","All","Both"
0.096,68719,89,49,0.96661,0.000695062653409439,0.96793,0.9653,"Observed","ColorectalCancer","All","Both"
0.096,15215,9,9,0.98172,0.00109309932544808,0.98382,0.97962,"Observed","HeadNeckCancer","All","Both"
0.096,4886,14,1,0.87095,0.00512268613514376,0.87974,0.86225,"Observed","LiverCancer","All","Both"
0.096,58888,258,47,0.87671,0.00144256661999558,0.87919,0.87424,"Observed","LungCancer","All","Both"
0.096,12186,72,5,0.81645,0.0038684645510876,0.82267,0.81028,"Observed","PancreaticCancer","All","Both"
0.096,94277,29,43,0.99406,0.000250275238919977,0.99455,0.99358,"Observed","ProstateCancer","All","Both"
0.096,8736,33,10,0.89669,0.00343516611874516,0.90274,0.89067,"Observed","StomachCancer","All","Both"
0.099,108851,15,38,0.99421,0.000230042920317992,0.99465,0.99376,"Observed","BreastCancer","All","Both"
0.099,68581,81,35,0.96547,0.000707357201843308,0.96681,0.96414,"Observed","ColorectalCancer","All","Both"
0.099,15197,10,9,0.98107,0.00111274178722483,0.98321,0.97893,"Observed","HeadNeckCancer","All","Both"
0.099,4871,21,1,0.8672,0.00520872600402038,0.8761,0.85839,"Observed","LiverCancer","All","Both"
0.099,58583,250,39,0.87297,0.00146770404034507,0.87548,0.87046,"Observed","LungCancer","All","Both"
0.099,12109,89,11,0.81045,0.00394670634164627,0.81674,0.80421,"Observed","PancreaticCancer","All","Both"
0.099,94205,17,36,0.99388,0.000254074052460771,0.99438,0.99339,"Observed","ProstateCancer","All","Both"
0.099,8693,27,7,0.8939,0.0034869431267656,0.90003,0.88781,"Observed","StomachCancer","All","Both"
0.101,108798,15,12,0.99407,0.000232781297327127,0.99452,0.99362,"Observed","BreastCancer","All","Both"
0.101,68465,98,13,0.96409,0.000722004876467541,0.96546,0.96273,"Observed","ColorectalCancer","All","Both"
0.101,15178,5,1,0.98075,0.00112245511871763,0.98291,0.97859,"Observed","HeadNeckCancer","All","Both"
0.101,4849,11,1,0.86523,0.0052535436177304,0.87418,0.85637,"Observed","LiverCancer","All","Both"
0.101,58294,203,20,0.86993,0.00148798574610234,0.87247,0.8674,"Observed","LungCancer","All","Both"
0.101,12009,66,0,0.806,0.00400458070496796,0.81235,0.79969,"Observed","PancreaticCancer","All","Both"
0.101,94152,20,13,0.99367,0.000258476824289274,0.99418,0.99317,"Observed","ProstateCancer","All","Both"
0.101,8659,21,6,0.89173,0.00352697241091603,0.89792,0.88559,"Observed","StomachCancer","All","Both"
0.104,108771,15,16,0.99393,0.000235489169401614,0.99439,0.99347,"Observed","BreastCancer","All","Both"
0.104,68354,94,13,0.96277,0.000735824333748956,0.96415,0.96138,"Observed","ColorectalCancer","All","Both"
0.104,15172,11,4,0.98004,0.00114355885829899,0.98224,0.97784,"Observed","HeadNeckCancer","All","Both"
0.104,4837,20,3,0.86165,0.00533461300768605,0.87071,0.85269,"Observed","LiverCancer","All","Both"
0.104,58071,190,20,0.86708,0.00150686060546209,0.86965,0.86453,"Observed","LungCancer","All","Both"
0.104,11943,66,3,0.80154,0.00406226004246113,0.80795,0.79519,"Observed","PancreaticCancer","All","Both"
0.104,94119,20,10,0.99346,0.000262808858584323,0.99397,0.99295,"Observed","ProstateCancer","All","Both"
0.104,8632,39,0,0.8877,0.00360073875683754,0.89399,0.88146,"Observed","StomachCancer","All","Both"
0.107,108740,17,53,0.99378,0.00023852270394725,0.99424,0.99331,"Observed","BreastCancer","All","Both"
0.107,68247,68,35,0.96181,0.000745688701241052,0.96321,0.9604,"Observed","ColorectalCancer","All","Both"
0.107,15157,12,12,0.97926,0.00116619141879435,0.9815,0.97702,"Observed","HeadNeckCancer","All","Both"
0.107,4814,15,2,0.85897,0.00539512553390505,0.8681,0.84993,"Observed","LiverCancer","All","Both"
0.107,57861,216,43,0.86385,0.00152819788795057,0.86644,0.86126,"Observed","LungCancer","All","Both"
0.107,11874,70,7,0.79682,0.00412327338364685,0.80328,0.7904,"Observed","PancreaticCancer","All","Both"
0.107,94089,18,26,0.99327,0.000266649871591758,0.99379,0.99275,"Observed","ProstateCancer","All","Both"
0.107,8593,20,6,0.88564,0.00363824252509995,0.89198,0.87935,"Observed","StomachCancer","All","Both"
0.11,108670,14,49,0.99365,0.000240995337191651,0.99412,0.99318,"Observed","BreastCancer","All","Both"
0.11,68144,74,33,0.96076,0.000756310028274393,0.96219,0.95934,"Observed","ColorectalCancer","All","Both"
0.11,15133,11,11,0.97855,0.00118662154338931,0.98083,0.97628,"Observed","HeadNeckCancer","All","Both"
0.11,4797,13,2,0.85664,0.00544737154628478,0.86583,0.84754,"Observed","LiverCancer","All","Both"
0.11,57602,229,40,0.86041,0.00155070369304206,0.86303,0.8578,"Observed","LungCancer","All","Both"
0.11,11797,79,10,0.79148,0.0041920000821418,0.79801,0.785,"Observed","PancreaticCancer","All","Both"
0.11,94045,17,27,0.99309,0.000270230657519697,0.99362,0.99257,"Observed","ProstateCancer","All","Both"
0.11,8567,32,4,0.88233,0.00369789796415007,0.88875,0.87596,"Observed","StomachCancer","All","Both"
0.112,108607,9,31,0.99357,0.000242573328885121,0.99404,0.99309,"Observed","BreastCancer","All","Both"
0.112,68037,76,39,0.95969,0.000767099298384895,0.96113,0.95825,"Observed","ColorectalCancer","All","Both"
0.112,15111,12,13,0.97777,0.00120857979863244,0.98009,0.97546,"Observed","HeadNeckCancer","All","Both"
0.112,4782,21,1,0.85288,0.0055313868330825,0.86217,0.84368,"Observed","LiverCancer","All","Both"
0.112,57333,241,43,0.8568,0.00157426457301208,0.85944,0.85416,"Observed","LungCancer","All","Both"
0.112,11708,67,8,0.78695,0.00425022979201832,0.79353,0.78042,"Observed","PancreaticCancer","All","Both"
0.112,94001,14,35,0.99294,0.000273146916332024,0.99348,0.99241,"Observed","ProstateCancer","All","Both"
0.112,8531,29,9,0.87933,0.00375157044534476,0.88582,0.87289,"Observed","StomachCancer","All","Both"
0.115,108567,15,45,0.99343,0.00024518280217102,0.99391,0.99295,"Observed","BreastCancer","All","Both"
0.115,67922,82,35,0.95853,0.000778612313587935,0.95999,0.95707,"Observed","ColorectalCancer","All","Both"
0.115,15086,12,6,0.97699,0.00123021709524076,0.97935,0.97464,"Observed","HeadNeckCancer","All","Both"
0.115,4760,19,1,0.84947,0.0056069752692555,0.85886,0.84019,"Observed","LiverCancer","All","Both"
0.115,57049,239,48,0.85321,0.00159751452937525,0.85588,0.85054,"Observed","LungCancer","All","Both"
0.115,11633,63,6,0.78269,0.00430494231119007,0.78932,0.77611,"Observed","PancreaticCancer","All","Both"
0.115,93952,17,35,0.99276,0.000276650502118494,0.9933,0.99223,"Observed","ProstateCancer","All","Both"
0.115,8493,31,4,0.87612,0.00380862554841636,0.88269,0.86961,"Observed","StomachCancer","All","Both"
0.118,108507,22,39,0.99323,0.00024896494919977,0.99371,0.99274,"Observed","BreastCancer","All","Both"
0.118,67805,72,35,0.95751,0.000788615499358347,0.95899,0.95603,"Observed","ColorectalCancer","All","Both"
0.118,15068,14,10,0.97609,0.00125505112776373,0.97849,0.97369,"Observed","HeadNeckCancer","All","Both"
0.118,4740,12,8,0.84732,0.00565452294193263,0.85677,0.83798,"Observed","LiverCancer","All","Both"
0.118,56762,206,33,0.85011,0.00161747410957072,0.85281,0.84742,"Observed","LungCancer","All","Both"
0.118,11564,74,5,0.77768,0.00436914890385438,0.78437,0.77105,"Observed","PancreaticCancer","All","Both"
0.118,93900,15,33,0.99261,0.000279708760210672,0.99315,0.99206,"Observed","ProstateCancer","All","Both"
0.118,8458,27,2,0.87332,0.00385801247896021,0.87995,0.86675,"Observed","StomachCancer","All","Both"
0.121,108446,15,14,0.99309,0.000251513766145794,0.99358,0.9926,"Observed","BreastCancer","All","Both"
0.121,67698,83,21,0.95634,0.00080002935514673,0.95784,0.95484,"Observed","ColorectalCancer","All","Both"
0.121,15044,10,0,0.97544,0.00127254373981425,0.97787,0.97301,"Observed","HeadNeckCancer","All","Both"
0.121,4720,20,0,0.84373,0.00573368819940445,0.85327,0.8343,"Observed","LiverCancer","All","Both"
0.121,56523,205,21,0.84703,0.00163726046725108,0.84975,0.84431,"Observed","LungCancer","All","Both"
0.121,11485,65,6,0.77328,0.00442549940415178,0.78002,0.7666,"Observed","PancreaticCancer","All","Both"
0.121,93852,22,7,0.99237,0.000284139489295475,0.99293,0.99182,"Observed","ProstateCancer","All","Both"
0.121,8429,28,4,0.87042,0.00390892227252964,0.87712,0.86378,"Observed","StomachCancer","All","Both"
0.123,108417,17,17,0.99293,0.000254373126074402,0.99343,0.99244,"Observed","BreastCancer","All","Both"
0.123,67594,69,14,0.95536,0.000809422227796539,0.95688,0.95385,"Observed","ColorectalCancer","All","Both"
0.123,15034,11,3,0.97472,0.0012915383136025,0.97719,0.97226,"Observed","HeadNeckCancer","All","Both"
0.123,4700,17,4,0.84068,0.0058006510885796,0.85029,0.83118,"Observed","LiverCancer","All","Both"
0.123,56297,211,17,0.84385,0.0016575425838803,0.8466,0.84111,"Observed","LungCancer","All","Both"
0.123,11414,70,6,0.76854,0.00448616398204619,0.77532,0.76181,"Observed","PancreaticCancer","All","Both"
0.123,93823,12,11,0.99225,0.000286528590701858,0.9928,0.99169,"Observed","ProstateCancer","All","Both"
0.123,8397,27,2,0.86762,0.00395775632282817,0.87438,0.86092,"Observed","StomachCancer","All","Both"
0.126,108383,12,40,0.99282,0.000256373455523028,0.99332,0.99233,"Observed","BreastCancer","All","Both"
0.126,67511,87,29,0.95413,0.000821143959200595,0.95567,0.9526,"Observed","ColorectalCancer","All","Both"
0.126,15020,11,7,0.97401,0.00131029223049535,0.97651,0.97151,"Observed","HeadNeckCancer","All","Both"
0.126,4679,14,3,0.83816,0.00585567628557946,0.84784,0.8286,"Observed","LiverCancer","All","Both"
0.126,56069,219,28,0.84056,0.00167850617772848,0.84333,0.83779,"Observed","LungCancer","All","Both"
0.126,11338,64,8,0.7642,0.00454162452468512,0.77103,0.75743,"Observed","PancreaticCancer","All","Both"
0.126,93800,25,31,0.99198,0.000291446056061108,0.99255,0.99142,"Observed","ProstateCancer","All","Both"
0.126,8368,22,7,0.86534,0.00399735460889765,0.87215,0.85859,"Observed","StomachCancer","All","Both"
0.129,108331,11,44,0.99272,0.000258195202057049,0.99323,0.99222,"Observed","BreastCancer","All","Both"
0.129,67395,73,31,0.9531,0.00083088310829201,0.95465,0.95155,"Observed","ColorectalCancer","All","Both"
0.129,15002,10,13,0.97336,0.00132715031620223,0.9759,0.97083,"Observed","HeadNeckCancer","All","Both"
0.129,4662,24,5,0.83385,0.00594969806474481,0.84363,0.82418,"Observed","LiverCancer","All","Both"
0.129,55822,215,36,0.83732,0.00169901334782253,0.84011,0.83453,"Observed","LungCancer","All","Both"
0.129,11266,66,4,0.75972,0.0045988497400436,0.7666,0.75291,"Observed","PancreaticCancer","All","Both"
0.129,93744,22,33,0.99175,0.000295710707924339,0.99232,0.99117,"Observed","ProstateCancer","All","Both"
0.129,8339,28,2,0.86244,0.00404757367110821,0.86931,0.85562,"Observed","StomachCancer","All","Both"
0.132,108276,22,45,0.99252,0.000261804670817398,0.99303,0.99201,"Observed","BreastCancer","All","Both"
0.132,67291,76,30,0.95202,0.00084093393209062,0.95359,0.95045,"Observed","ColorectalCancer","All","Both"
0.132,14979,15,3,0.97239,0.00135212747269739,0.97497,0.96981,"Observed","HeadNeckCancer","All","Both"
0.132,4633,17,11,0.83079,0.00601613017624109,0.84064,0.82105,"Observed","LiverCancer","All","Both"
0.132,55571,239,32,0.83372,0.00172173563862779,0.83653,0.83091,"Observed","LungCancer","All","Both"
0.132,11196,60,6,0.75565,0.00465087691439396,0.76257,0.74879,"Observed","PancreaticCancer","All","Both"
0.132,93689,21,37,0.99153,0.000299729552843683,0.99211,0.99094,"Observed","ProstateCancer","All","Both"
0.132,8309,29,4,0.85943,0.00409931376190598,0.86636,0.85255,"Observed","StomachCancer","All","Both"
0.134,108209,14,45,0.99239,0.000264078553967269,0.99291,0.99188,"Observed","BreastCancer","All","Both"
0.134,67185,85,29,0.95082,0.00085207087243801,0.95241,0.94923,"Observed","ColorectalCancer","All","Both"
0.134,14961,14,11,0.97148,0.00137508339045127,0.9741,0.96886,"Observed","HeadNeckCancer","All","Both"
0.134,4605,26,2,0.8261,0.00611774882368495,0.83606,0.81625,"Observed","LiverCancer","All","Both"
0.134,55300,246,27,0.83001,0.00174504309998512,0.83285,0.82717,"Observed","LungCancer","All","Both"
0.134,11130,78,16,0.75036,0.00471855457252846,0.75733,0.74345,"Observed","PancreaticCancer","All","Both"
0.134,93631,26,35,0.99125,0.000304638105147522,0.99184,0.99066,"Observed","ProstateCancer","All","Both"
0.134,8276,41,5,0.85517,0.00417204532078659,0.86219,0.84821,"Observed","StomachCancer","All","Both"
0.137,108150,14,32,0.99227,0.000266335474198097,0.99278,0.99175,"Observed","BreastCancer","All","Both"
0.137,67071,68,45,0.94985,0.000860904291146596,0.95146,0.94825,"Observed","ColorectalCancer","All","Both"
0.137,14936,5,13,0.97115,0.00138321180903986,0.97379,0.96852,"Observed","HeadNeckCancer","All","Both"
0.137,4577,9,4,0.82448,0.00615282970236368,0.83448,0.81459,"Observed","LiverCancer","All","Both"
0.137,55027,210,34,0.82684,0.00176487803746096,0.82971,0.82399,"Observed","LungCancer","All","Both"
0.137,11036,66,14,0.74587,0.00477597312640835,0.75288,0.73892,"Observed","PancreaticCancer","All","Both"
0.137,93570,24,41,0.991,0.000309105582421472,0.9916,0.9904,"Observed","ProstateCancer","All","Both"
0.137,8230,26,2,0.85247,0.00421794255628922,0.85955,0.84545,"Observed","StomachCancer","All","Both"
0.14,108104,15,11,0.99213,0.000268734623718467,0.99265,0.99161,"Observed","BreastCancer","All","Both"
0.14,66958,55,12,0.94907,0.000868005662915787,0.95069,0.94746,"Observed","ColorectalCancer","All","Both"
0.14,14918,7,6,0.97069,0.00139454069276937,0.97335,0.96805,"Observed","HeadNeckCancer","All","Both"
0.14,4564,13,3,0.82213,0.00620348233401069,0.83218,0.81219,"Observed","LiverCancer","All","Both"
0.14,54783,173,17,0.82423,0.00178118532107297,0.82711,0.82136,"Observed","LungCancer","All","Both"
0.14,10956,66,2,0.74137,0.00483353868289912,0.74843,0.73438,"Observed","PancreaticCancer","All","Both"
0.14,93505,14,5,0.99085,0.000311685334920211,0.99145,0.99024,"Observed","ProstateCancer","All","Both"
0.14,8202,34,0,0.84894,0.00427768021572911,0.85608,0.84185,"Observed","StomachCancer","All","Both"
0.142,108078,16,13,0.99198,0.000271271568079247,0.99251,0.99145,"Observed","BreastCancer","All","Both"
0.142,66891,64,16,0.94816,0.000876214074481113,0.94979,0.94654,"Observed","ColorectalCancer","All","Both"
0.142,14905,9,4,0.97011,0.00140899955336294,0.97279,0.96743,"Observed","HeadNeckCancer","All","Both"
0.142,4548,18,1,0.81887,0.00627350587720903,0.829,0.80887,"Observed","LiverCancer","All","Both"
0.142,54593,172,17,0.82163,0.00179736306938334,0.82453,0.81874,"Observed","LungCancer","All","Both"
0.142,10888,79,5,0.736,0.00490248512108921,0.7431,0.72896,"Observed","PancreaticCancer","All","Both"
0.142,93486,11,9,0.99073,0.000313698151606183,0.99134,0.99012,"Observed","ProstateCancer","All","Both"
0.142,8168,16,6,0.84727,0.00430567537725632,0.85445,0.84015,"Observed","StomachCancer","All","Both"
0.145,108049,17,30,0.99182,0.000273942780812473,0.99236,0.99129,"Observed","BreastCancer","All","Both"
0.145,66811,70,41,0.94717,0.000885126869684683,0.94882,0.94553,"Observed","ColorectalCancer","All","Both"
0.145,14892,9,7,0.96952,0.00142333641955287,0.97223,0.96682,"Observed","HeadNeckCancer","All","Both"
0.145,4529,17,2,0.8158,0.00633946277084061,0.826,0.80573,"Observed","LiverCancer","All","Both"
0.145,54404,178,33,0.81894,0.00181407020528969,0.82186,0.81604,"Observed","LungCancer","All","Both"
0.145,10804,51,7,0.73252,0.00494705485155743,0.73966,0.72545,"Observed","PancreaticCancer","All","Both"
0.145,93466,20,40,0.99052,0.000317327001066732,0.99114,0.9899,"Observed","ProstateCancer","All","Both"
0.145,8146,18,3,0.8454,0.00433713037454812,0.85262,0.83824,"Observed","StomachCancer","All","Both"
0.148,108002,17,47,0.99167,0.000276590489018655,0.99221,0.99113,"Observed","BreastCancer","All","Both"
0.148,66700,69,36,0.94619,0.000893854083721193,0.94785,0.94453,"Observed","ColorectalCancer","All","Both"
0.148,14876,8,8,0.969,0.00143598634839206,0.97173,0.96628,"Observed","HeadNeckCancer","All","Both"
0.148,4510,21,2,0.812,0.00642075240136481,0.82228,0.80185,"Observed","LiverCancer","All","Both"
0.148,54193,186,26,0.81613,0.00183150247498915,0.81907,0.81321,"Observed","LungCancer","All","Both"
0.148,10746,51,8,0.72904,0.00499170371520057,0.73621,0.72195,"Observed","PancreaticCancer","All","Both"
0.148,93406,16,40,0.99035,0.000320204025219193,0.99097,0.98973,"Observed","ProstateCancer","All","Both"
0.148,8125,20,1,0.84332,0.00437200252174149,0.85058,0.83612,"Observed","StomachCancer","All","Both"
0.151,107938,20,30,0.99148,0.000279677072346031,0.99203,0.99094,"Observed","BreastCancer","All","Both"
0.151,66595,60,40,0.94534,0.000901396913193759,0.94701,0.94367,"Observed","ColorectalCancer","All","Both"
0.151,14860,13,9,0.96815,0.00145635844704235,0.97092,0.96539,"Observed","HeadNeckCancer","All","Both"
0.151,4487,16,4,0.80911,0.00648256228900682,0.81945,0.79889,"Observed","LiverCancer","All","Both"
0.151,53981,209,45,0.81297,0.00185105485609676,0.81593,0.81003,"Observed","LungCancer","All","Both"
0.151,10687,57,6,0.72516,0.00504171142892248,0.73236,0.71803,"Observed","PancreaticCancer","All","Both"
0.151,93350,20,39,0.99014,0.000323768757305379,0.99077,0.98951,"Observed","ProstateCancer","All","Both"
0.151,8104,31,3,0.84009,0.00442586050818204,0.84741,0.83284,"Observed","StomachCancer","All","Both"
0.153,107888,11,43,0.99138,0.000281361676336499,0.99193,0.99084,"Observed","BreastCancer","All","Both"
0.153,66495,70,27,0.94434,0.00091014532107088,0.94603,0.94266,"Observed","ColorectalCancer","All","Both"
